t,amount,length,area,id_relation,Pays
2025-03-01T00:00:00.000Z,19223,0,0,/boundary/192796,Uganda
2025-04-01T00:00:00.000Z,20880,0,0,/boundary/192796,Uganda
2025-05-01T00:00:00.000Z,20880,0,0,/boundary/192796,Uganda
2025-06-01T00:00:00.000Z,20880,0,0,/boundary/192796,Uganda
2025-07-01T00:00:00.000Z,20881,0,0,/boundary/192796,Uganda
2025-08-01T00:00:00.000Z,20892,0,0,/boundary/192796,Uganda
2025-09-01T00:00:00.000Z,21327,0,0,/boundary/192796,Uganda
2025-10-01T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-02T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-03T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-04T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-05T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-06T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-07T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-08T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-09T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-10T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-11T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-12T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-13T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-14T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-15T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-16T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-17T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-18T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-19T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-20T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-21T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-22T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-23T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-24T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-25T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-26T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-27T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-28T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-29T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-30T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-10-31T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-01T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-02T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-03T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-04T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-05T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-06T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-07T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-08T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-09T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-10T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-11T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-12T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-13T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-14T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2025-11-15T00:00:00.000Z,21343,0,0,/boundary/192796,Uganda
2024-01-01T00:00:00.000Z,734025,0,0,/boundary/60199,Ukraine
2024-02-01T00:00:00.000Z,734805,0,0,/boundary/60199,Ukraine
2024-03-01T00:00:00.000Z,735925,0,0,/boundary/60199,Ukraine
2024-04-01T00:00:00.000Z,737573,0,0,/boundary/60199,Ukraine
2024-05-01T00:00:00.000Z,739231,0,0,/boundary/60199,Ukraine
2024-06-01T00:00:00.000Z,741385,0,0,/boundary/60199,Ukraine
2024-07-01T00:00:00.000Z,744115,0,0,/boundary/60199,Ukraine
2024-08-01T00:00:00.000Z,745983,0,0,/boundary/60199,Ukraine
2024-09-01T00:00:00.000Z,747168,0,0,/boundary/60199,Ukraine
2024-10-01T00:00:00.000Z,748158,0,0,/boundary/60199,Ukraine
2024-11-01T00:00:00.000Z,749039,0,0,/boundary/60199,Ukraine
2024-12-01T00:00:00.000Z,749375,0,0,/boundary/60199,Ukraine
2025-01-01T00:00:00.000Z,749568,0,0,/boundary/60199,Ukraine
2025-02-01T00:00:00.000Z,749768,0,0,/boundary/60199,Ukraine
2025-03-01T00:00:00.000Z,750006,0,0,/boundary/60199,Ukraine
2025-04-01T00:00:00.000Z,750641,0,0,/boundary/60199,Ukraine
2025-05-01T00:00:00.000Z,751174,0,0,/boundary/60199,Ukraine
2025-06-01T00:00:00.000Z,752406,0,0,/boundary/60199,Ukraine
2025-07-01T00:00:00.000Z,753970,0,0,/boundary/60199,Ukraine
2025-08-01T00:00:00.000Z,755587,0,0,/boundary/60199,Ukraine
2025-09-01T00:00:00.000Z,757040,0,0,/boundary/60199,Ukraine
2025-10-01T00:00:00.000Z,757459,0,0,/boundary/60199,Ukraine
2025-10-02T00:00:00.000Z,757473,0,0,/boundary/60199,Ukraine
2025-10-03T00:00:00.000Z,757473,0,0,/boundary/60199,Ukraine
2025-10-04T00:00:00.000Z,757483,0,0,/boundary/60199,Ukraine
2025-10-05T00:00:00.000Z,757581,0,0,/boundary/60199,Ukraine
2025-10-06T00:00:00.000Z,757581,0,0,/boundary/60199,Ukraine
2025-10-07T00:00:00.000Z,757612,0,0,/boundary/60199,Ukraine
2025-10-08T00:00:00.000Z,757612,0,0,/boundary/60199,Ukraine
2025-10-09T00:00:00.000Z,757699,0,0,/boundary/60199,Ukraine
2025-10-10T00:00:00.000Z,757716,0,0,/boundary/60199,Ukraine
2025-10-11T00:00:00.000Z,757716,0,0,/boundary/60199,Ukraine
2025-10-12T00:00:00.000Z,757719,0,0,/boundary/60199,Ukraine
2025-10-13T00:00:00.000Z,757782,0,0,/boundary/60199,Ukraine
2025-10-14T00:00:00.000Z,757782,0,0,/boundary/60199,Ukraine
2025-10-15T00:00:00.000Z,757782,0,0,/boundary/60199,Ukraine
2025-10-16T00:00:00.000Z,757783,0,0,/boundary/60199,Ukraine
2025-10-17T00:00:00.000Z,757804,0,0,/boundary/60199,Ukraine
2025-10-18T00:00:00.000Z,757814,0,0,/boundary/60199,Ukraine
2025-10-19T00:00:00.000Z,757814,0,0,/boundary/60199,Ukraine
2025-10-20T00:00:00.000Z,757827,0,0,/boundary/60199,Ukraine
2025-10-21T00:00:00.000Z,757867,0,0,/boundary/60199,Ukraine
2025-10-22T00:00:00.000Z,757912,0,0,/boundary/60199,Ukraine
2025-10-23T00:00:00.000Z,757912,0,0,/boundary/60199,Ukraine
2025-10-24T00:00:00.000Z,757913,0,0,/boundary/60199,Ukraine
2025-10-25T00:00:00.000Z,758069,0,0,/boundary/60199,Ukraine
2025-10-26T00:00:00.000Z,758069,0,0,/boundary/60199,Ukraine
2025-10-27T00:00:00.000Z,758069,0,0,/boundary/60199,Ukraine
2025-10-28T00:00:00.000Z,758069,0,0,/boundary/60199,Ukraine
2025-10-29T00:00:00.000Z,758076,0,0,/boundary/60199,Ukraine
2025-10-30T00:00:00.000Z,758045,0,0,/boundary/60199,Ukraine
2025-10-31T00:00:00.000Z,758045,0,0,/boundary/60199,Ukraine
2025-11-01T00:00:00.000Z,758045,0,0,/boundary/60199,Ukraine
2025-11-02T00:00:00.000Z,758045,0,0,/boundary/60199,Ukraine
2025-11-03T00:00:00.000Z,758045,0,0,/boundary/60199,Ukraine
2025-11-04T00:00:00.000Z,758071,0,0,/boundary/60199,Ukraine
2025-11-05T00:00:00.000Z,758071,0,0,/boundary/60199,Ukraine
2025-11-06T00:00:00.000Z,758071,0,0,/boundary/60199,Ukraine
2025-11-07T00:00:00.000Z,758071,0,0,/boundary/60199,Ukraine
2025-11-08T00:00:00.000Z,758071,0,0,/boundary/60199,Ukraine
2025-11-09T00:00:00.000Z,758071,0,0,/boundary/60199,Ukraine
2025-11-10T00:00:00.000Z,758071,0,0,/boundary/60199,Ukraine
2025-11-11T00:00:00.000Z,758071,0,0,/boundary/60199,Ukraine
2025-11-12T00:00:00.000Z,758076,0,0,/boundary/60199,Ukraine
2025-11-13T00:00:00.000Z,758076,0,0,/boundary/60199,Ukraine
2025-11-14T00:00:00.000Z,758292,0,0,/boundary/60199,Ukraine
2025-11-15T00:00:00.000Z,758292,0,0,/boundary/60199,Ukraine
2024-01-01T00:00:00.000Z,39832,0,0,/boundary/307763,United Arab Emirates
2024-02-01T00:00:00.000Z,39837,0,0,/boundary/307763,United Arab Emirates
2024-03-01T00:00:00.000Z,39837,0,0,/boundary/307763,United Arab Emirates
2024-04-01T00:00:00.000Z,39982,0,0,/boundary/307763,United Arab Emirates
2024-05-01T00:00:00.000Z,39982,0,0,/boundary/307763,United Arab Emirates
2024-06-01T00:00:00.000Z,39982,0,0,/boundary/307763,United Arab Emirates
2024-07-01T00:00:00.000Z,39981,0,0,/boundary/307763,United Arab Emirates
2024-08-01T00:00:00.000Z,39981,0,0,/boundary/307763,United Arab Emirates
2024-09-01T00:00:00.000Z,39981,0,0,/boundary/307763,United Arab Emirates
2024-10-01T00:00:00.000Z,40055,0,0,/boundary/307763,United Arab Emirates
2024-11-01T00:00:00.000Z,40059,0,0,/boundary/307763,United Arab Emirates
2024-12-01T00:00:00.000Z,40059,0,0,/boundary/307763,United Arab Emirates
2025-01-01T00:00:00.000Z,40059,0,0,/boundary/307763,United Arab Emirates
2025-02-01T00:00:00.000Z,40059,0,0,/boundary/307763,United Arab Emirates
2025-03-01T00:00:00.000Z,40059,0,0,/boundary/307763,United Arab Emirates
2025-04-01T00:00:00.000Z,40077,0,0,/boundary/307763,United Arab Emirates
2025-05-01T00:00:00.000Z,40077,0,0,/boundary/307763,United Arab Emirates
2025-06-01T00:00:00.000Z,40077,0,0,/boundary/307763,United Arab Emirates
2025-07-01T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-08-01T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-09-01T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-01T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-02T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-03T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-04T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-05T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-06T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-07T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-08T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-09T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-10T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-11T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-12T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-13T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-14T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-15T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-16T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-17T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-18T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-19T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-20T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-21T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-22T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-23T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-24T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-25T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-26T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-27T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-28T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-29T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-30T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-10-31T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-01T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-02T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-03T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-04T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-05T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-06T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-07T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-08T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-09T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-10T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-11T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-12T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-13T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-14T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2025-11-15T00:00:00.000Z,40118,0,0,/boundary/307763,United Arab Emirates
2024-01-01T00:00:00.000Z,1188533,0,0,/boundary/62149,United Kingdom
2024-02-01T00:00:00.000Z,1190758,0,0,/boundary/62149,United Kingdom
2024-03-01T00:00:00.000Z,1203766,0,0,/boundary/62149,United Kingdom
2024-04-01T00:00:00.000Z,1232188,0,0,/boundary/62149,United Kingdom
2024-05-01T00:00:00.000Z,1242297,0,0,/boundary/62149,United Kingdom
2024-06-01T00:00:00.000Z,1246598,0,0,/boundary/62149,United Kingdom
2024-07-01T00:00:00.000Z,1262199,0,0,/boundary/62149,United Kingdom
2024-08-01T00:00:00.000Z,1278544,0,0,/boundary/62149,United Kingdom
2024-09-01T00:00:00.000Z,1310015,0,0,/boundary/62149,United Kingdom
2024-10-01T00:00:00.000Z,1326138,0,0,/boundary/62149,United Kingdom
2024-11-01T00:00:00.000Z,1358742,0,0,/boundary/62149,United Kingdom
2024-12-01T00:00:00.000Z,1371753,0,0,/boundary/62149,United Kingdom
2025-01-01T00:00:00.000Z,1386634,0,0,/boundary/62149,United Kingdom
2025-02-01T00:00:00.000Z,1424753,0,0,/boundary/62149,United Kingdom
2025-03-01T00:00:00.000Z,1471885,0,0,/boundary/62149,United Kingdom
2025-04-01T00:00:00.000Z,1513415,0,0,/boundary/62149,United Kingdom
2025-05-01T00:00:00.000Z,1525796,0,0,/boundary/62149,United Kingdom
2025-06-01T00:00:00.000Z,1549619,0,0,/boundary/62149,United Kingdom
2025-07-01T00:00:00.000Z,1558465,0,0,/boundary/62149,United Kingdom
2025-08-01T00:00:00.000Z,1571322,0,0,/boundary/62149,United Kingdom
2025-09-01T00:00:00.000Z,1605271,0,0,/boundary/62149,United Kingdom
2025-10-01T00:00:00.000Z,1615548,0,0,/boundary/62149,United Kingdom
2025-10-02T00:00:00.000Z,1615592,0,0,/boundary/62149,United Kingdom
2025-10-03T00:00:00.000Z,1616443,0,0,/boundary/62149,United Kingdom
2025-10-04T00:00:00.000Z,1617004,0,0,/boundary/62149,United Kingdom
2025-10-05T00:00:00.000Z,1617020,0,0,/boundary/62149,United Kingdom
2025-10-06T00:00:00.000Z,1617196,0,0,/boundary/62149,United Kingdom
2025-10-07T00:00:00.000Z,1618050,0,0,/boundary/62149,United Kingdom
2025-10-08T00:00:00.000Z,1618112,0,0,/boundary/62149,United Kingdom
2025-10-09T00:00:00.000Z,1618486,0,0,/boundary/62149,United Kingdom
2025-10-10T00:00:00.000Z,1619578,0,0,/boundary/62149,United Kingdom
2025-10-11T00:00:00.000Z,1620594,0,0,/boundary/62149,United Kingdom
2025-10-12T00:00:00.000Z,1620719,0,0,/boundary/62149,United Kingdom
2025-10-13T00:00:00.000Z,1620870,0,0,/boundary/62149,United Kingdom
2025-10-14T00:00:00.000Z,1621492,0,0,/boundary/62149,United Kingdom
2025-10-15T00:00:00.000Z,1622241,0,0,/boundary/62149,United Kingdom
2025-10-16T00:00:00.000Z,1622962,0,0,/boundary/62149,United Kingdom
2025-10-17T00:00:00.000Z,1623719,0,0,/boundary/62149,United Kingdom
2025-10-18T00:00:00.000Z,1624974,0,0,/boundary/62149,United Kingdom
2025-10-19T00:00:00.000Z,1625731,0,0,/boundary/62149,United Kingdom
2025-10-20T00:00:00.000Z,1625987,0,0,/boundary/62149,United Kingdom
2025-10-21T00:00:00.000Z,1626563,0,0,/boundary/62149,United Kingdom
2025-10-22T00:00:00.000Z,1627393,0,0,/boundary/62149,United Kingdom
2025-10-23T00:00:00.000Z,1627992,0,0,/boundary/62149,United Kingdom
2025-10-24T00:00:00.000Z,1628593,0,0,/boundary/62149,United Kingdom
2025-10-25T00:00:00.000Z,1628822,0,0,/boundary/62149,United Kingdom
2025-10-26T00:00:00.000Z,1629004,0,0,/boundary/62149,United Kingdom
2025-10-27T00:00:00.000Z,1629009,0,0,/boundary/62149,United Kingdom
2025-10-28T00:00:00.000Z,1629629,0,0,/boundary/62149,United Kingdom
2025-10-29T00:00:00.000Z,1630050,0,0,/boundary/62149,United Kingdom
2025-10-30T00:00:00.000Z,1630338,0,0,/boundary/62149,United Kingdom
2025-10-31T00:00:00.000Z,1630712,0,0,/boundary/62149,United Kingdom
2025-11-01T00:00:00.000Z,1631278,0,0,/boundary/62149,United Kingdom
2025-11-02T00:00:00.000Z,1631531,0,0,/boundary/62149,United Kingdom
2025-11-03T00:00:00.000Z,1631763,0,0,/boundary/62149,United Kingdom
2025-11-04T00:00:00.000Z,1632334,0,0,/boundary/62149,United Kingdom
2025-11-05T00:00:00.000Z,1632787,0,0,/boundary/62149,United Kingdom
2025-11-06T00:00:00.000Z,1633461,0,0,/boundary/62149,United Kingdom
2025-11-07T00:00:00.000Z,1634062,0,0,/boundary/62149,United Kingdom
2025-11-08T00:00:00.000Z,1634892,0,0,/boundary/62149,United Kingdom
2025-11-09T00:00:00.000Z,1635001,0,0,/boundary/62149,United Kingdom
2025-11-10T00:00:00.000Z,1635226,0,0,/boundary/62149,United Kingdom
2025-11-11T00:00:00.000Z,1635786,0,0,/boundary/62149,United Kingdom
2025-11-12T00:00:00.000Z,1638845,0,0,/boundary/62149,United Kingdom
2025-11-13T00:00:00.000Z,1639504,0,0,/boundary/62149,United Kingdom
2025-11-14T00:00:00.000Z,1640395,0,0,/boundary/62149,United Kingdom
2025-11-15T00:00:00.000Z,1640483,0,0,/boundary/62149,United Kingdom
2024-01-01T00:00:00.000Z,4701437,0,0,/boundary/148838,United States of America
2024-02-01T00:00:00.000Z,4787722,0,0,/boundary/148838,United States of America
2024-03-01T00:00:00.000Z,4880761,0,0,/boundary/148838,United States of America
2024-04-01T00:00:00.000Z,4941014,0,0,/boundary/148838,United States of America
2024-05-01T00:00:00.000Z,4995830,0,0,/boundary/148838,United States of America
2024-06-01T00:00:00.000Z,5057536,0,0,/boundary/148838,United States of America
2024-07-01T00:00:00.000Z,5106280,0,0,/boundary/148838,United States of America
2024-08-01T00:00:00.000Z,5134025,0,0,/boundary/148838,United States of America
2024-09-01T00:00:00.000Z,5194899,0,0,/boundary/148838,United States of America
2024-10-01T00:00:00.000Z,5313693,0,0,/boundary/148838,United States of America
2024-11-01T00:00:00.000Z,5418304,0,0,/boundary/148838,United States of America
2024-12-01T00:00:00.000Z,5519756,0,0,/boundary/148838,United States of America
2025-01-01T00:00:00.000Z,5616830,0,0,/boundary/148838,United States of America
2025-02-01T00:00:00.000Z,5733883,0,0,/boundary/148838,United States of America
2025-03-01T00:00:00.000Z,5792815,0,0,/boundary/148838,United States of America
2025-04-01T00:00:00.000Z,5892107,0,0,/boundary/148838,United States of America
2025-05-01T00:00:00.000Z,5971026,0,0,/boundary/148838,United States of America
2025-06-01T00:00:00.000Z,6071634,0,0,/boundary/148838,United States of America
2025-07-01T00:00:00.000Z,6198381,0,0,/boundary/148838,United States of America
2025-08-01T00:00:00.000Z,6291816,0,0,/boundary/148838,United States of America
2025-09-01T00:00:00.000Z,6406243,0,0,/boundary/148838,United States of America
2025-10-01T00:00:00.000Z,6493878,0,0,/boundary/148838,United States of America
2025-10-02T00:00:00.000Z,6495129,0,0,/boundary/148838,United States of America
2025-10-03T00:00:00.000Z,6497125,0,0,/boundary/148838,United States of America
2025-10-04T00:00:00.000Z,6504884,0,0,/boundary/148838,United States of America
2025-10-05T00:00:00.000Z,6505879,0,0,/boundary/148838,United States of America
2025-10-06T00:00:00.000Z,6510747,0,0,/boundary/148838,United States of America
2025-10-07T00:00:00.000Z,6511786,0,0,/boundary/148838,United States of America
2025-10-08T00:00:00.000Z,6513523,0,0,/boundary/148838,United States of America
2025-10-09T00:00:00.000Z,6516806,0,0,/boundary/148838,United States of America
2025-10-10T00:00:00.000Z,6519204,0,0,/boundary/148838,United States of America
2025-10-11T00:00:00.000Z,6520261,0,0,/boundary/148838,United States of America
2025-10-12T00:00:00.000Z,6522088,0,0,/boundary/148838,United States of America
2025-10-13T00:00:00.000Z,6527589,0,0,/boundary/148838,United States of America
2025-10-14T00:00:00.000Z,6528974,0,0,/boundary/148838,United States of America
2025-10-15T00:00:00.000Z,6530575,0,0,/boundary/148838,United States of America
2025-10-16T00:00:00.000Z,6533293,0,0,/boundary/148838,United States of America
2025-10-17T00:00:00.000Z,6537258,0,0,/boundary/148838,United States of America
2025-10-18T00:00:00.000Z,6540730,0,0,/boundary/148838,United States of America
2025-10-19T00:00:00.000Z,6546276,0,0,/boundary/148838,United States of America
2025-10-20T00:00:00.000Z,6551991,0,0,/boundary/148838,United States of America
2025-10-21T00:00:00.000Z,6553901,0,0,/boundary/148838,United States of America
2025-10-22T00:00:00.000Z,6556184,0,0,/boundary/148838,United States of America
2025-10-23T00:00:00.000Z,6558305,0,0,/boundary/148838,United States of America
2025-10-24T00:00:00.000Z,6561873,0,0,/boundary/148838,United States of America
2025-10-25T00:00:00.000Z,6564031,0,0,/boundary/148838,United States of America
2025-10-26T00:00:00.000Z,6566744,0,0,/boundary/148838,United States of America
2025-10-27T00:00:00.000Z,6574485,0,0,/boundary/148838,United States of America
2025-10-28T00:00:00.000Z,6577137,0,0,/boundary/148838,United States of America
2025-10-29T00:00:00.000Z,6578455,0,0,/boundary/148838,United States of America
2025-10-30T00:00:00.000Z,6579115,0,0,/boundary/148838,United States of America
2025-10-31T00:00:00.000Z,6581819,0,0,/boundary/148838,United States of America
2025-11-01T00:00:00.000Z,6583759,0,0,/boundary/148838,United States of America
2025-11-02T00:00:00.000Z,6591048,0,0,/boundary/148838,United States of America
2025-11-03T00:00:00.000Z,6597709,0,0,/boundary/148838,United States of America
2025-11-04T00:00:00.000Z,6598481,0,0,/boundary/148838,United States of America
2025-11-05T00:00:00.000Z,6599733,0,0,/boundary/148838,United States of America
2025-11-06T00:00:00.000Z,6601074,0,0,/boundary/148838,United States of America
2025-11-07T00:00:00.000Z,6602353,0,0,/boundary/148838,United States of America
2025-11-08T00:00:00.000Z,6605430,0,0,/boundary/148838,United States of America
2025-11-09T00:00:00.000Z,6607873,0,0,/boundary/148838,United States of America
2025-11-10T00:00:00.000Z,6610590,0,0,/boundary/148838,United States of America
2025-11-11T00:00:00.000Z,6612741,0,0,/boundary/148838,United States of America
2025-11-12T00:00:00.000Z,6613853,0,0,/boundary/148838,United States of America
2025-11-13T00:00:00.000Z,6615258,0,0,/boundary/148838,United States of America
2025-11-14T00:00:00.000Z,6616950,0,0,/boundary/148838,United States of America
2025-11-15T00:00:00.000Z,6634175,0,0,/boundary/148838,United States of America
2024-01-01T00:00:00.000Z,24420,0,0,/boundary/287072,Uruguay
2024-02-01T00:00:00.000Z,24559,0,0,/boundary/287072,Uruguay
2024-03-01T00:00:00.000Z,24569,0,0,/boundary/287072,Uruguay
2024-04-01T00:00:00.000Z,24814,0,0,/boundary/287072,Uruguay
2024-05-01T00:00:00.000Z,24957,0,0,/boundary/287072,Uruguay
2024-06-01T00:00:00.000Z,24973,0,0,/boundary/287072,Uruguay
2024-07-01T00:00:00.000Z,27354,0,0,/boundary/287072,Uruguay
2024-08-01T00:00:00.000Z,27653,0,0,/boundary/287072,Uruguay
2024-09-01T00:00:00.000Z,27699,0,0,/boundary/287072,Uruguay
2024-10-01T00:00:00.000Z,27699,0,0,/boundary/287072,Uruguay
2024-11-01T00:00:00.000Z,27699,0,0,/boundary/287072,Uruguay
2024-12-01T00:00:00.000Z,27739,0,0,/boundary/287072,Uruguay
2025-01-01T00:00:00.000Z,27739,0,0,/boundary/287072,Uruguay
2025-02-01T00:00:00.000Z,27773,0,0,/boundary/287072,Uruguay
2025-03-01T00:00:00.000Z,28098,0,0,/boundary/287072,Uruguay
2025-04-01T00:00:00.000Z,28098,0,0,/boundary/287072,Uruguay
2025-05-01T00:00:00.000Z,29112,0,0,/boundary/287072,Uruguay
2025-06-01T00:00:00.000Z,29401,0,0,/boundary/287072,Uruguay
2025-07-01T00:00:00.000Z,29625,0,0,/boundary/287072,Uruguay
2025-08-01T00:00:00.000Z,29637,0,0,/boundary/287072,Uruguay
2025-09-01T00:00:00.000Z,29637,0,0,/boundary/287072,Uruguay
2025-10-01T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-02T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-03T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-04T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-05T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-06T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-07T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-08T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-09T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-10T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-11T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-12T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-13T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-14T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-15T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-16T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-17T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-18T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
