x,amount,amount_1d,amount_30d,id_relation,Pays
2025-11-27T00:00:00.000Z,94,0,12,/boundary/286393,Argentina
2024-01-01T00:00:00.000Z,0,0,2,/boundary/364066,Armenia
2024-02-01T00:00:00.000Z,3,0,3,/boundary/364066,Armenia
2024-03-01T00:00:00.000Z,4,1,2,/boundary/364066,Armenia
2024-04-01T00:00:00.000Z,5,0,3,/boundary/364066,Armenia
2024-05-01T00:00:00.000Z,5,0,2,/boundary/364066,Armenia
2024-06-01T00:00:00.000Z,6,0,1,/boundary/364066,Armenia
2024-07-01T00:00:00.000Z,8,0,2,/boundary/364066,Armenia
2024-08-01T00:00:00.000Z,8,0,0,/boundary/364066,Armenia
2024-09-01T00:00:00.000Z,8,0,2,/boundary/364066,Armenia
2024-10-01T00:00:00.000Z,9,0,1,/boundary/364066,Armenia
2024-11-01T00:00:00.000Z,9,0,0,/boundary/364066,Armenia
2024-12-01T00:00:00.000Z,9,0,1,/boundary/364066,Armenia
2025-01-01T00:00:00.000Z,9,0,1,/boundary/364066,Armenia
2025-02-01T00:00:00.000Z,10,1,2,/boundary/364066,Armenia
2025-03-01T00:00:00.000Z,10,0,1,/boundary/364066,Armenia
2025-04-01T00:00:00.000Z,12,1,4,/boundary/364066,Armenia
2025-05-01T00:00:00.000Z,13,0,1,/boundary/364066,Armenia
2025-06-01T00:00:00.000Z,13,0,0,/boundary/364066,Armenia
2025-07-01T00:00:00.000Z,13,0,2,/boundary/364066,Armenia
2025-08-01T00:00:00.000Z,13,0,3,/boundary/364066,Armenia
2025-09-01T00:00:00.000Z,16,0,4,/boundary/364066,Armenia
2025-10-01T00:00:00.000Z,16,0,1,/boundary/364066,Armenia
2025-11-01T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-02T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-03T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-04T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-05T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-06T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-07T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-08T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-09T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-10T00:00:00.000Z,16,0,0,/boundary/364066,Armenia
2025-11-11T00:00:00.000Z,16,1,1,/boundary/364066,Armenia
2025-11-12T00:00:00.000Z,16,0,1,/boundary/364066,Armenia
2025-11-13T00:00:00.000Z,16,0,1,/boundary/364066,Armenia
2025-11-14T00:00:00.000Z,16,1,1,/boundary/364066,Armenia
2025-11-15T00:00:00.000Z,16,1,1,/boundary/364066,Armenia
2025-11-16T00:00:00.000Z,16,0,1,/boundary/364066,Armenia
2025-11-17T00:00:00.000Z,17,1,2,/boundary/364066,Armenia
2025-11-18T00:00:00.000Z,17,0,2,/boundary/364066,Armenia
2025-11-19T00:00:00.000Z,17,0,2,/boundary/364066,Armenia
2025-11-20T00:00:00.000Z,17,0,2,/boundary/364066,Armenia
2025-11-21T00:00:00.000Z,17,0,2,/boundary/364066,Armenia
2025-11-22T00:00:00.000Z,17,0,2,/boundary/364066,Armenia
2025-11-23T00:00:00.000Z,17,0,2,/boundary/364066,Armenia
2025-11-24T00:00:00.000Z,17,2,3,/boundary/364066,Armenia
2025-11-25T00:00:00.000Z,17,1,3,/boundary/364066,Armenia
2025-11-26T00:00:00.000Z,17,0,3,/boundary/364066,Armenia
2025-11-27T00:00:00.000Z,17,0,3,/boundary/364066,Armenia
2024-01-01T00:00:00.000Z,0,4,35,/boundary/80500,Australia
2024-02-01T00:00:00.000Z,46,3,43,/boundary/80500,Australia
2024-03-01T00:00:00.000Z,68,2,40,/boundary/80500,Australia
2024-04-01T00:00:00.000Z,88,5,37,/boundary/80500,Australia
2024-05-01T00:00:00.000Z,107,5,45,/boundary/80500,Australia
2024-06-01T00:00:00.000Z,125,4,44,/boundary/80500,Australia
2024-07-01T00:00:00.000Z,142,2,34,/boundary/80500,Australia
2024-08-01T00:00:00.000Z,157,3,43,/boundary/80500,Australia
2024-09-01T00:00:00.000Z,183,4,54,/boundary/80500,Australia
2024-10-01T00:00:00.000Z,205,4,43,/boundary/80500,Australia
2024-11-01T00:00:00.000Z,225,4,47,/boundary/80500,Australia
2024-12-01T00:00:00.000Z,242,3,48,/boundary/80500,Australia
2025-01-01T00:00:00.000Z,269,4,52,/boundary/80500,Australia
2025-02-01T00:00:00.000Z,295,5,65,/boundary/80500,Australia
2025-03-01T00:00:00.000Z,307,6,52,/boundary/80500,Australia
2025-04-01T00:00:00.000Z,333,5,63,/boundary/80500,Australia
2025-05-01T00:00:00.000Z,350,4,55,/boundary/80500,Australia
2025-06-01T00:00:00.000Z,370,4,62,/boundary/80500,Australia
2025-07-01T00:00:00.000Z,383,6,53,/boundary/80500,Australia
2025-08-01T00:00:00.000Z,399,2,55,/boundary/80500,Australia
2025-09-01T00:00:00.000Z,415,1,55,/boundary/80500,Australia
2025-10-01T00:00:00.000Z,430,2,46,/boundary/80500,Australia
2025-11-01T00:00:00.000Z,445,7,52,/boundary/80500,Australia
2025-11-02T00:00:00.000Z,445,3,51,/boundary/80500,Australia
2025-11-03T00:00:00.000Z,446,1,50,/boundary/80500,Australia
2025-11-04T00:00:00.000Z,446,1,50,/boundary/80500,Australia
2025-11-05T00:00:00.000Z,446,1,48,/boundary/80500,Australia
2025-11-06T00:00:00.000Z,447,4,50,/boundary/80500,Australia
2025-11-07T00:00:00.000Z,447,3,50,/boundary/80500,Australia
2025-11-08T00:00:00.000Z,447,3,48,/boundary/80500,Australia
2025-11-09T00:00:00.000Z,448,2,48,/boundary/80500,Australia
2025-11-10T00:00:00.000Z,450,5,46,/boundary/80500,Australia
2025-11-11T00:00:00.000Z,451,4,43,/boundary/80500,Australia
2025-11-12T00:00:00.000Z,451,4,44,/boundary/80500,Australia
2025-11-13T00:00:00.000Z,453,6,46,/boundary/80500,Australia
2025-11-14T00:00:00.000Z,453,2,44,/boundary/80500,Australia
2025-11-15T00:00:00.000Z,453,2,44,/boundary/80500,Australia
2025-11-16T00:00:00.000Z,454,4,46,/boundary/80500,Australia
2025-11-17T00:00:00.000Z,454,4,46,/boundary/80500,Australia
2025-11-18T00:00:00.000Z,455,5,47,/boundary/80500,Australia
2025-11-19T00:00:00.000Z,455,4,47,/boundary/80500,Australia
2025-11-20T00:00:00.000Z,455,1,45,/boundary/80500,Australia
2025-11-21T00:00:00.000Z,455,3,46,/boundary/80500,Australia
2025-11-22T00:00:00.000Z,455,4,46,/boundary/80500,Australia
2025-11-23T00:00:00.000Z,455,3,47,/boundary/80500,Australia
2025-11-24T00:00:00.000Z,455,2,43,/boundary/80500,Australia
2025-11-25T00:00:00.000Z,455,3,41,/boundary/80500,Australia
2025-11-26T00:00:00.000Z,455,1,40,/boundary/80500,Australia
2025-11-27T00:00:00.000Z,457,6,43,/boundary/80500,Australia
2024-01-01T00:00:00.000Z,0,3,37,/boundary/16239,Austria
2024-02-01T00:00:00.000Z,32,1,31,/boundary/16239,Austria
2024-03-01T00:00:00.000Z,57,3,36,/boundary/16239,Austria
2024-04-01T00:00:00.000Z,100,7,58,/boundary/16239,Austria
2024-05-01T00:00:00.000Z,132,4,50,/boundary/16239,Austria
2024-06-01T00:00:00.000Z,158,4,43,/boundary/16239,Austria
2024-07-01T00:00:00.000Z,186,2,45,/boundary/16239,Austria
2024-08-01T00:00:00.000Z,228,5,71,/boundary/16239,Austria
2024-09-01T00:00:00.000Z,280,9,79,/boundary/16239,Austria
2024-10-01T00:00:00.000Z,308,3,60,/boundary/16239,Austria
2024-11-01T00:00:00.000Z,329,3,41,/boundary/16239,Austria
2024-12-01T00:00:00.000Z,338,2,32,/boundary/16239,Austria
2025-01-01T00:00:00.000Z,354,6,38,/boundary/16239,Austria
2025-02-01T00:00:00.000Z,380,4,63,/boundary/16239,Austria
2025-03-01T00:00:00.000Z,403,4,64,/boundary/16239,Austria
2025-04-01T00:00:00.000Z,430,4,71,/boundary/16239,Austria
2025-05-01T00:00:00.000Z,459,3,66,/boundary/16239,Austria
2025-06-01T00:00:00.000Z,487,9,73,/boundary/16239,Austria
2025-07-01T00:00:00.000Z,517,4,69,/boundary/16239,Austria
2025-08-01T00:00:00.000Z,559,4,91,/boundary/16239,Austria
2025-09-01T00:00:00.000Z,611,9,97,/boundary/16239,Austria
2025-10-01T00:00:00.000Z,647,1,74,/boundary/16239,Austria
2025-11-01T00:00:00.000Z,675,5,64,/boundary/16239,Austria
2025-11-02T00:00:00.000Z,677,7,67,/boundary/16239,Austria
2025-11-03T00:00:00.000Z,677,3,64,/boundary/16239,Austria
2025-11-04T00:00:00.000Z,680,6,63,/boundary/16239,Austria
2025-11-05T00:00:00.000Z,681,3,63,/boundary/16239,Austria
2025-11-06T00:00:00.000Z,681,1,63,/boundary/16239,Austria
2025-11-07T00:00:00.000Z,683,3,66,/boundary/16239,Austria
2025-11-08T00:00:00.000Z,683,3,66,/boundary/16239,Austria
2025-11-09T00:00:00.000Z,683,4,68,/boundary/16239,Austria
2025-11-10T00:00:00.000Z,684,4,68,/boundary/16239,Austria
2025-11-11T00:00:00.000Z,684,3,67,/boundary/16239,Austria
2025-11-12T00:00:00.000Z,685,6,66,/boundary/16239,Austria
2025-11-13T00:00:00.000Z,686,2,66,/boundary/16239,Austria
2025-11-14T00:00:00.000Z,686,1,65,/boundary/16239,Austria
2025-11-15T00:00:00.000Z,687,2,65,/boundary/16239,Austria
2025-11-16T00:00:00.000Z,687,2,65,/boundary/16239,Austria
2025-11-17T00:00:00.000Z,688,1,61,/boundary/16239,Austria
2025-11-18T00:00:00.000Z,689,3,60,/boundary/16239,Austria
2025-11-19T00:00:00.000Z,689,0,56,/boundary/16239,Austria
2025-11-20T00:00:00.000Z,689,0,55,/boundary/16239,Austria
2025-11-21T00:00:00.000Z,690,4,58,/boundary/16239,Austria
2025-11-22T00:00:00.000Z,690,3,58,/boundary/16239,Austria
2025-11-23T00:00:00.000Z,690,2,59,/boundary/16239,Austria
2025-11-24T00:00:00.000Z,690,4,58,/boundary/16239,Austria
2025-11-25T00:00:00.000Z,690,1,57,/boundary/16239,Austria
2025-11-26T00:00:00.000Z,690,0,55,/boundary/16239,Austria
2025-11-27T00:00:00.000Z,690,3,54,/boundary/16239,Austria
2024-01-01T00:00:00.000Z,0,0,2,/boundary/364110,Azerbaijan
2024-02-01T00:00:00.000Z,2,0,2,/boundary/364110,Azerbaijan
2024-03-01T00:00:00.000Z,4,0,2,/boundary/364110,Azerbaijan
2024-04-01T00:00:00.000Z,5,0,1,/boundary/364110,Azerbaijan
2024-05-01T00:00:00.000Z,5,0,0,/boundary/364110,Azerbaijan
2024-06-01T00:00:00.000Z,5,0,1,/boundary/364110,Azerbaijan
2024-07-01T00:00:00.000Z,6,0,1,/boundary/364110,Azerbaijan
2024-08-01T00:00:00.000Z,7,0,3,/boundary/364110,Azerbaijan
2024-09-01T00:00:00.000Z,7,0,2,/boundary/364110,Azerbaijan
2024-10-01T00:00:00.000Z,7,0,1,/boundary/364110,Azerbaijan
2024-11-01T00:00:00.000Z,9,0,3,/boundary/364110,Azerbaijan
2024-12-01T00:00:00.000Z,9,0,1,/boundary/364110,Azerbaijan
2025-01-01T00:00:00.000Z,9,0,1,/boundary/364110,Azerbaijan
2025-02-01T00:00:00.000Z,10,0,1,/boundary/364110,Azerbaijan
2025-03-01T00:00:00.000Z,10,0,1,/boundary/364110,Azerbaijan
2025-04-01T00:00:00.000Z,11,1,3,/boundary/364110,Azerbaijan
2025-05-01T00:00:00.000Z,12,0,3,/boundary/364110,Azerbaijan
2025-06-01T00:00:00.000Z,14,0,3,/boundary/364110,Azerbaijan
2025-07-01T00:00:00.000Z,15,0,1,/boundary/364110,Azerbaijan
2025-08-01T00:00:00.000Z,16,0,2,/boundary/364110,Azerbaijan
2025-09-01T00:00:00.000Z,18,0,2,/boundary/364110,Azerbaijan
2025-10-01T00:00:00.000Z,19,0,3,/boundary/364110,Azerbaijan
2025-11-01T00:00:00.000Z,21,0,3,/boundary/364110,Azerbaijan
2025-11-02T00:00:00.000Z,21,0,2,/boundary/364110,Azerbaijan
2025-11-03T00:00:00.000Z,21,0,2,/boundary/364110,Azerbaijan
2025-11-04T00:00:00.000Z,21,0,2,/boundary/364110,Azerbaijan
2025-11-05T00:00:00.000Z,21,0,2,/boundary/364110,Azerbaijan
2025-11-06T00:00:00.000Z,21,0,2,/boundary/364110,Azerbaijan
2025-11-07T00:00:00.000Z,21,0,1,/boundary/364110,Azerbaijan
2025-11-08T00:00:00.000Z,21,0,1,/boundary/364110,Azerbaijan
2025-11-09T00:00:00.000Z,21,0,1,/boundary/364110,Azerbaijan
2025-11-10T00:00:00.000Z,21,0,1,/boundary/364110,Azerbaijan
2025-11-11T00:00:00.000Z,21,0,1,/boundary/364110,Azerbaijan
2025-11-12T00:00:00.000Z,21,0,1,/boundary/364110,Azerbaijan
2025-11-13T00:00:00.000Z,21,0,1,/boundary/364110,Azerbaijan
2025-11-14T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-15T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-16T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-17T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-18T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-19T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-20T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-21T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-22T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-23T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-24T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-25T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-26T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2025-11-27T00:00:00.000Z,21,0,0,/boundary/364110,Azerbaijan
2024-12-01T00:00:00.000Z,1,0,1,/boundary/378734,Bahrain
2025-01-01T00:00:00.000Z,1,0,0,/boundary/378734,Bahrain
2025-02-01T00:00:00.000Z,1,0,0,/boundary/378734,Bahrain
2025-03-01T00:00:00.000Z,1,0,0,/boundary/378734,Bahrain
2025-04-01T00:00:00.000Z,1,0,0,/boundary/378734,Bahrain
2025-05-01T00:00:00.000Z,1,0,0,/boundary/378734,Bahrain
2025-06-01T00:00:00.000Z,1,0,0,/boundary/378734,Bahrain
2025-07-01T00:00:00.000Z,1,0,0,/boundary/378734,Bahrain
2025-08-01T00:00:00.000Z,2,0,1,/boundary/378734,Bahrain
2025-09-01T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-10-01T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-01T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-02T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-03T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-04T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-05T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-06T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-07T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-08T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-09T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-10T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-11T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-12T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-13T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-14T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-15T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-16T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-17T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-18T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-19T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-20T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-21T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-22T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-23T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-24T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-25T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-26T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2025-11-27T00:00:00.000Z,2,0,0,/boundary/378734,Bahrain
2024-01-01T00:00:00.000Z,0,0,1,/boundary/184640,Bangladesh
2024-03-01T00:00:00.000Z,4,0,4,/boundary/184640,Bangladesh
2024-04-01T00:00:00.000Z,6,0,2,/boundary/184640,Bangladesh
2024-05-01T00:00:00.000Z,10,0,4,/boundary/184640,Bangladesh
2024-06-01T00:00:00.000Z,10,0,0,/boundary/184640,Bangladesh
2024-07-01T00:00:00.000Z,13,1,4,/boundary/184640,Bangladesh
2024-08-01T00:00:00.000Z,15,0,1,/boundary/184640,Bangladesh
2024-09-01T00:00:00.000Z,17,0,3,/boundary/184640,Bangladesh
2024-10-01T00:00:00.000Z,19,0,3,/boundary/184640,Bangladesh
2024-11-01T00:00:00.000Z,19,0,1,/boundary/184640,Bangladesh
2024-12-01T00:00:00.000Z,20,0,1,/boundary/184640,Bangladesh
2025-01-01T00:00:00.000Z,20,0,1,/boundary/184640,Bangladesh
2025-02-01T00:00:00.000Z,21,0,1,/boundary/184640,Bangladesh
2025-03-01T00:00:00.000Z,21,0,1,/boundary/184640,Bangladesh
2025-04-01T00:00:00.000Z,24,0,3,/boundary/184640,Bangladesh
2025-05-01T00:00:00.000Z,25,1,1,/boundary/184640,Bangladesh
2025-06-01T00:00:00.000Z,25,0,1,/boundary/184640,Bangladesh
2025-07-01T00:00:00.000Z,25,0,1,/boundary/184640,Bangladesh
2025-08-01T00:00:00.000Z,26,0,2,/boundary/184640,Bangladesh
2025-09-01T00:00:00.000Z,27,0,1,/boundary/184640,Bangladesh
2025-10-01T00:00:00.000Z,28,1,3,/boundary/184640,Bangladesh
2025-11-01T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-02T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-03T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-04T00:00:00.000Z,29,1,4,/boundary/184640,Bangladesh
2025-11-05T00:00:00.000Z,29,0,4,/boundary/184640,Bangladesh
2025-11-06T00:00:00.000Z,29,0,4,/boundary/184640,Bangladesh
2025-11-07T00:00:00.000Z,29,0,4,/boundary/184640,Bangladesh
2025-11-08T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-09T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-10T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-11T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-12T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-13T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-14T00:00:00.000Z,29,0,3,/boundary/184640,Bangladesh
2025-11-15T00:00:00.000Z,29,0,2,/boundary/184640,Bangladesh
2025-11-16T00:00:00.000Z,29,0,2,/boundary/184640,Bangladesh
2025-11-17T00:00:00.000Z,30,1,3,/boundary/184640,Bangladesh
2025-11-18T00:00:00.000Z,31,1,4,/boundary/184640,Bangladesh
2025-11-19T00:00:00.000Z,31,0,4,/boundary/184640,Bangladesh
2025-11-20T00:00:00.000Z,31,0,4,/boundary/184640,Bangladesh
2025-11-21T00:00:00.000Z,31,0,4,/boundary/184640,Bangladesh
2025-11-22T00:00:00.000Z,31,0,4,/boundary/184640,Bangladesh
2025-11-23T00:00:00.000Z,31,0,4,/boundary/184640,Bangladesh
2025-11-24T00:00:00.000Z,31,0,4,/boundary/184640,Bangladesh
2025-11-25T00:00:00.000Z,31,0,4,/boundary/184640,Bangladesh
2025-11-26T00:00:00.000Z,31,0,4,/boundary/184640,Bangladesh
2025-11-27T00:00:00.000Z,31,0,3,/boundary/184640,Bangladesh
2024-01-01T00:00:00.000Z,0,1,1,/boundary/547511,Barbados
2024-01-01T00:00:00.000Z,0,1,10,/boundary/59065,Belarus
2024-02-01T00:00:00.000Z,18,1,18,/boundary/59065,Belarus
2024-03-01T00:00:00.000Z,24,5,16,/boundary/59065,Belarus
2024-04-01T00:00:00.000Z,25,4,13,/boundary/59065,Belarus
2024-05-01T00:00:00.000Z,32,3,17,/boundary/59065,Belarus
2024-06-01T00:00:00.000Z,36,1,14,/boundary/59065,Belarus
2024-07-01T00:00:00.000Z,39,0,16,/boundary/59065,Belarus
2024-08-01T00:00:00.000Z,44,1,12,/boundary/59065,Belarus
2024-09-01T00:00:00.000Z,50,3,15,/boundary/59065,Belarus
2024-10-01T00:00:00.000Z,56,3,15,/boundary/59065,Belarus
2024-11-01T00:00:00.000Z,58,2,12,/boundary/59065,Belarus
2024-12-01T00:00:00.000Z,64,1,16,/boundary/59065,Belarus
2025-01-01T00:00:00.000Z,65,2,19,/boundary/59065,Belarus
2025-02-01T00:00:00.000Z,69,6,24,/boundary/59065,Belarus
2025-03-01T00:00:00.000Z,71,4,16,/boundary/59065,Belarus
2025-04-01T00:00:00.000Z,75,1,15,/boundary/59065,Belarus
2025-05-01T00:00:00.000Z,78,3,19,/boundary/59065,Belarus
2025-06-01T00:00:00.000Z,82,3,20,/boundary/59065,Belarus
2025-07-01T00:00:00.000Z,87,3,20,/boundary/59065,Belarus
2025-08-01T00:00:00.000Z,90,1,12,/boundary/59065,Belarus
2025-09-01T00:00:00.000Z,93,1,17,/boundary/59065,Belarus
2025-10-01T00:00:00.000Z,100,5,25,/boundary/59065,Belarus
2025-11-01T00:00:00.000Z,105,3,19,/boundary/59065,Belarus
2025-11-02T00:00:00.000Z,105,4,20,/boundary/59065,Belarus
2025-11-03T00:00:00.000Z,105,3,20,/boundary/59065,Belarus
2025-11-04T00:00:00.000Z,105,4,20,/boundary/59065,Belarus
2025-11-05T00:00:00.000Z,105,5,21,/boundary/59065,Belarus
2025-11-06T00:00:00.000Z,105,4,21,/boundary/59065,Belarus
2025-11-07T00:00:00.000Z,105,3,20,/boundary/59065,Belarus
2025-11-08T00:00:00.000Z,105,6,20,/boundary/59065,Belarus
2025-11-09T00:00:00.000Z,105,3,19,/boundary/59065,Belarus
2025-11-10T00:00:00.000Z,105,2,18,/boundary/59065,Belarus
2025-11-11T00:00:00.000Z,105,2,18,/boundary/59065,Belarus
2025-11-12T00:00:00.000Z,105,5,17,/boundary/59065,Belarus
2025-11-13T00:00:00.000Z,107,6,19,/boundary/59065,Belarus
2025-11-14T00:00:00.000Z,107,4,19,/boundary/59065,Belarus
2025-11-15T00:00:00.000Z,107,3,19,/boundary/59065,Belarus
2025-11-16T00:00:00.000Z,107,2,19,/boundary/59065,Belarus
2025-11-17T00:00:00.000Z,107,2,18,/boundary/59065,Belarus
2025-11-18T00:00:00.000Z,107,3,18,/boundary/59065,Belarus
2025-11-19T00:00:00.000Z,107,2,18,/boundary/59065,Belarus
2025-11-20T00:00:00.000Z,107,2,17,/boundary/59065,Belarus
2025-11-21T00:00:00.000Z,107,3,17,/boundary/59065,Belarus
2025-11-22T00:00:00.000Z,107,3,17,/boundary/59065,Belarus
2025-11-23T00:00:00.000Z,107,3,16,/boundary/59065,Belarus
2025-11-24T00:00:00.000Z,107,2,16,/boundary/59065,Belarus
2025-11-25T00:00:00.000Z,107,2,16,/boundary/59065,Belarus
2025-11-26T00:00:00.000Z,107,2,15,/boundary/59065,Belarus
2025-11-27T00:00:00.000Z,107,3,15,/boundary/59065,Belarus
2024-01-01T00:00:00.000Z,0,2,13,/boundary/52411,Belgium
2024-02-01T00:00:00.000Z,21,2,19,/boundary/52411,Belgium
2024-03-01T00:00:00.000Z,29,1,16,/boundary/52411,Belgium
2024-04-01T00:00:00.000Z,37,0,15,/boundary/52411,Belgium
2024-05-01T00:00:00.000Z,45,1,19,/boundary/52411,Belgium
2024-06-01T00:00:00.000Z,54,0,17,/boundary/52411,Belgium
2024-07-01T00:00:00.000Z,60,1,17,/boundary/52411,Belgium
2024-08-01T00:00:00.000Z,74,1,21,/boundary/52411,Belgium
2024-09-01T00:00:00.000Z,86,0,20,/boundary/52411,Belgium
2024-10-01T00:00:00.000Z,93,0,17,/boundary/52411,Belgium
2024-11-01T00:00:00.000Z,99,1,18,/boundary/52411,Belgium
2024-12-01T00:00:00.000Z,106,2,20,/boundary/52411,Belgium
2025-01-01T00:00:00.000Z,112,2,21,/boundary/52411,Belgium
2025-02-01T00:00:00.000Z,122,1,20,/boundary/52411,Belgium
2025-03-01T00:00:00.000Z,128,2,19,/boundary/52411,Belgium
2025-04-01T00:00:00.000Z,133,2,24,/boundary/52411,Belgium
2025-05-01T00:00:00.000Z,144,1,25,/boundary/52411,Belgium
2025-06-01T00:00:00.000Z,154,1,23,/boundary/52411,Belgium
2025-07-01T00:00:00.000Z,158,2,20,/boundary/52411,Belgium
2025-08-01T00:00:00.000Z,173,4,32,/boundary/52411,Belgium
2025-09-01T00:00:00.000Z,188,0,33,/boundary/52411,Belgium
2025-10-01T00:00:00.000Z,196,6,26,/boundary/52411,Belgium
2025-11-01T00:00:00.000Z,202,1,25,/boundary/52411,Belgium
2025-11-02T00:00:00.000Z,202,2,25,/boundary/52411,Belgium
2025-11-03T00:00:00.000Z,202,3,25,/boundary/52411,Belgium
2025-11-04T00:00:00.000Z,203,3,26,/boundary/52411,Belgium
2025-11-05T00:00:00.000Z,203,3,24,/boundary/52411,Belgium
2025-11-06T00:00:00.000Z,203,1,24,/boundary/52411,Belgium
2025-11-07T00:00:00.000Z,203,2,25,/boundary/52411,Belgium
2025-11-08T00:00:00.000Z,203,1,25,/boundary/52411,Belgium
2025-11-09T00:00:00.000Z,204,3,27,/boundary/52411,Belgium
2025-11-10T00:00:00.000Z,205,4,28,/boundary/52411,Belgium
2025-11-11T00:00:00.000Z,205,2,28,/boundary/52411,Belgium
2025-11-12T00:00:00.000Z,205,1,27,/boundary/52411,Belgium
2025-11-13T00:00:00.000Z,205,4,28,/boundary/52411,Belgium
2025-11-14T00:00:00.000Z,206,2,29,/boundary/52411,Belgium
2025-11-15T00:00:00.000Z,206,0,29,/boundary/52411,Belgium
2025-11-16T00:00:00.000Z,206,3,30,/boundary/52411,Belgium
2025-11-17T00:00:00.000Z,206,2,30,/boundary/52411,Belgium
2025-11-18T00:00:00.000Z,206,1,30,/boundary/52411,Belgium
2025-11-19T00:00:00.000Z,206,1,30,/boundary/52411,Belgium
2025-11-20T00:00:00.000Z,206,4,28,/boundary/52411,Belgium
2025-11-21T00:00:00.000Z,206,1,28,/boundary/52411,Belgium
2025-11-22T00:00:00.000Z,206,1,26,/boundary/52411,Belgium
2025-11-23T00:00:00.000Z,206,0,25,/boundary/52411,Belgium
2025-11-24T00:00:00.000Z,206,0,23,/boundary/52411,Belgium
2025-11-25T00:00:00.000Z,206,0,23,/boundary/52411,Belgium
2025-11-26T00:00:00.000Z,206,1,23,/boundary/52411,Belgium
2025-11-27T00:00:00.000Z,206,2,22,/boundary/52411,Belgium
2024-02-01T00:00:00.000Z,1,1,1,/boundary/287827,Belize
