x,amount,amount_1d,amount_30d,labels.distribution.amount,labels.distribution.amount_1d,labels.distribution.amount_30d,labels.generation.amount,labels.generation.amount_1d,labels.generation.amount_30d,labels.industrial.amount,labels.industrial.amount_1d,labels.industrial.amount_30d,labels.transmission.amount,labels.transmission.amount_1d,labels.transmission.amount_30d,id_relation,Pays
2024-03-01T00:00:00.000Z,47,1,27,15,1,11,,,,1,0,0,23,1,11,/boundary/382313,Japan
2024-04-01T00:00:00.000Z,63,4,26,19,0,6,,,,1,0,1,29,0,9,/boundary/382313,Japan
2024-05-01T00:00:00.000Z,70,0,16,23,0,6,,,,1,0,0,34,0,8,/boundary/382313,Japan
2024-06-01T00:00:00.000Z,85,0,30,29,0,9,,,,1,0,0,41,0,11,/boundary/382313,Japan
2024-07-01T00:00:00.000Z,91,1,19,33,0,7,,,,2,0,1,46,0,9,/boundary/382313,Japan
2024-08-01T00:00:00.000Z,98,0,21,35,0,3,,,,4,0,2,52,0,12,/boundary/382313,Japan
2024-09-01T00:00:00.000Z,109,1,25,38,0,7,,,,4,0,1,55,0,11,/boundary/382313,Japan
2024-10-01T00:00:00.000Z,119,0,19,41,0,7,,,,4,0,0,56,0,6,/boundary/382313,Japan
2024-11-01T00:00:00.000Z,129,0,21,44,0,6,,,,4,0,1,64,0,11,/boundary/382313,Japan
2024-12-01T00:00:00.000Z,133,0,14,46,0,4,,,,4,0,1,66,0,5,/boundary/382313,Japan
2025-01-01T00:00:00.000Z,143,1,21,49,0,6,,,,5,0,2,71,0,10,/boundary/382313,Japan
2025-02-01T00:00:00.000Z,152,3,20,51,0,3,,,,5,0,0,73,0,5,/boundary/382313,Japan
2025-03-01T00:00:00.000Z,159,0,22,54,0,8,,,,5,0,1,78,0,11,/boundary/382313,Japan
2025-04-01T00:00:00.000Z,163,0,18,58,0,7,,,,6,0,2,83,0,9,/boundary/382313,Japan
2025-05-01T00:00:00.000Z,169,2,18,61,1,6,,,,6,0,0,85,2,8,/boundary/382313,Japan
2025-06-01T00:00:00.000Z,183,4,27,69,0,11,2,0,2,6,0,1,93,4,16,/boundary/382313,Japan
2025-07-01T00:00:00.000Z,189,2,25,73,1,9,2,0,0,6,0,0,96,1,12,/boundary/382313,Japan
2025-08-01T00:00:00.000Z,199,0,33,78,0,12,2,0,0,8,0,2,104,0,13,/boundary/382313,Japan
2025-09-01T00:00:00.000Z,209,1,26,83,0,9,2,0,0,8,0,0,109,1,11,/boundary/382313,Japan
2025-10-01T00:00:00.000Z,218,1,24,87,0,9,3,0,1,8,0,1,112,0,8,/boundary/382313,Japan
2025-11-01T00:00:00.000Z,222,0,18,89,0,6,3,0,0,9,0,2,115,0,7,/boundary/382313,Japan
2025-11-02T00:00:00.000Z,222,2,19,89,0,6,3,0,0,9,0,2,115,1,8,/boundary/382313,Japan
2025-11-03T00:00:00.000Z,223,3,21,90,2,8,3,0,0,9,0,2,116,2,10,/boundary/382313,Japan
2025-11-04T00:00:00.000Z,223,0,21,90,0,8,3,0,0,9,0,2,116,0,10,/boundary/382313,Japan
2025-11-05T00:00:00.000Z,224,2,22,90,1,8,3,0,0,9,0,2,116,1,10,/boundary/382313,Japan
2025-11-06T00:00:00.000Z,225,4,23,90,1,8,3,0,0,9,0,2,116,2,12,/boundary/382313,Japan
2025-11-07T00:00:00.000Z,225,2,22,90,1,8,3,0,0,9,0,2,116,1,11,/boundary/382313,Japan
2025-11-08T00:00:00.000Z,226,2,23,90,0,8,3,0,0,9,0,2,116,1,11,/boundary/382313,Japan
2025-11-09T00:00:00.000Z,226,1,23,90,0,8,3,0,0,9,0,2,116,0,11,/boundary/382313,Japan
2025-11-10T00:00:00.000Z,226,1,23,90,1,8,3,0,0,9,0,2,116,1,11,/boundary/382313,Japan
2025-11-11T00:00:00.000Z,226,1,22,90,1,8,3,0,0,9,0,2,116,1,10,/boundary/382313,Japan
2025-11-12T00:00:00.000Z,226,1,22,90,1,8,3,0,0,9,0,2,116,1,10,/boundary/382313,Japan
2025-11-13T00:00:00.000Z,226,1,22,90,0,8,3,0,0,9,0,2,116,0,10,/boundary/382313,Japan
2025-11-14T00:00:00.000Z,227,3,23,90,1,9,3,0,0,9,0,2,116,2,10,/boundary/382313,Japan
2025-11-15T00:00:00.000Z,227,2,23,90,0,9,3,0,0,9,0,2,116,1,10,/boundary/382313,Japan
2025-11-16T00:00:00.000Z,227,1,23,90,1,9,3,0,0,9,0,2,116,0,10,/boundary/382313,Japan
2025-11-17T00:00:00.000Z,227,1,23,90,0,9,3,0,0,9,0,2,116,1,10,/boundary/382313,Japan
2025-11-18T00:00:00.000Z,227,1,22,90,0,9,3,0,0,9,0,2,116,1,10,/boundary/382313,Japan
2025-11-19T00:00:00.000Z,227,0,22,90,0,9,3,0,0,9,0,2,116,0,10,/boundary/382313,Japan
2025-11-20T00:00:00.000Z,227,2,20,91,1,10,3,0,0,9,0,1,116,1,10,/boundary/382313,Japan
2025-11-21T00:00:00.000Z,227,1,18,91,1,9,3,0,0,9,0,1,116,1,10,/boundary/382313,Japan
2025-11-22T00:00:00.000Z,227,1,18,91,0,9,3,0,0,9,0,1,116,1,10,/boundary/382313,Japan
2025-11-23T00:00:00.000Z,228,1,19,91,0,9,3,0,0,9,0,1,117,1,11,/boundary/382313,Japan
2025-11-24T00:00:00.000Z,228,0,19,91,0,9,3,0,0,9,0,0,117,0,11,/boundary/382313,Japan
2025-11-25T00:00:00.000Z,228,1,18,91,0,9,3,0,0,9,0,0,117,1,11,/boundary/382313,Japan
2025-11-26T00:00:00.000Z,228,2,20,91,0,9,3,0,0,9,0,0,117,2,13,/boundary/382313,Japan
2025-11-27T00:00:00.000Z,228,0,19,91,0,8,3,0,0,9,0,0,117,0,12,/boundary/382313,Japan
2024-05-01T00:00:00.000Z,1,0,1,,,,,,,,,,1,0,1,/boundary/184818,Jordan
2024-06-01T00:00:00.000Z,1,0,1,,,,,,,,,,1,0,1,/boundary/184818,Jordan
2024-07-01T00:00:00.000Z,2,0,1,,,,,,,,,,1,0,0,/boundary/184818,Jordan
2024-08-01T00:00:00.000Z,3,0,1,,,,,,,,,,2,0,1,/boundary/184818,Jordan
2024-09-01T00:00:00.000Z,3,0,0,,,,,,,,,,2,0,0,/boundary/184818,Jordan
2024-10-01T00:00:00.000Z,3,0,0,,,,,,,,,,2,0,0,/boundary/184818,Jordan
2024-11-01T00:00:00.000Z,3,0,0,,,,,,,,,,2,0,0,/boundary/184818,Jordan
2024-12-01T00:00:00.000Z,5,0,2,,,,,,,,,,4,0,2,/boundary/184818,Jordan
2025-01-01T00:00:00.000Z,5,0,0,,,,,,,,,,4,0,0,/boundary/184818,Jordan
2025-02-01T00:00:00.000Z,5,0,0,,,,,,,,,,4,0,0,/boundary/184818,Jordan
2025-03-01T00:00:00.000Z,5,0,0,,,,,,,,,,4,0,0,/boundary/184818,Jordan
2025-04-01T00:00:00.000Z,5,0,0,,,,,,,,,,4,0,0,/boundary/184818,Jordan
2025-05-01T00:00:00.000Z,6,1,1,,,,,,,,,,4,0,0,/boundary/184818,Jordan
2025-06-01T00:00:00.000Z,6,0,0,,,,,,,,,,4,0,0,/boundary/184818,Jordan
2025-07-01T00:00:00.000Z,7,0,1,,,,,,,,,,5,0,1,/boundary/184818,Jordan
2025-08-01T00:00:00.000Z,7,0,0,,,,,,,,,,5,0,0,/boundary/184818,Jordan
2025-09-01T00:00:00.000Z,8,0,1,1,0,1,1,0,1,1,0,1,6,0,1,/boundary/184818,Jordan
2025-10-01T00:00:00.000Z,8,0,1,1,0,1,1,0,0,1,0,0,6,0,1,/boundary/184818,Jordan
2025-11-01T00:00:00.000Z,8,0,1,1,0,1,1,0,1,1,0,1,6,0,1,/boundary/184818,Jordan
2025-11-02T00:00:00.000Z,8,0,1,1,0,1,1,0,1,1,0,1,6,0,1,/boundary/184818,Jordan
2025-11-03T00:00:00.000Z,8,0,1,1,0,1,1,0,1,1,0,1,6,0,1,/boundary/184818,Jordan
2025-11-04T00:00:00.000Z,8,0,1,1,0,1,1,0,1,1,0,1,6,0,1,/boundary/184818,Jordan
2025-11-05T00:00:00.000Z,8,0,1,1,0,1,1,0,1,1,0,1,6,0,1,/boundary/184818,Jordan
2025-11-06T00:00:00.000Z,8,0,1,1,0,1,1,0,1,1,0,1,6,0,1,/boundary/184818,Jordan
2025-11-07T00:00:00.000Z,8,0,1,1,0,1,1,0,1,1,0,1,6,0,1,/boundary/184818,Jordan
