t,amount,length,id_relation,Pays
2025-10-26T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-27T00:00:00.000Z,10013,0,/boundary/53292,Albania
2025-10-28T00:00:00.000Z,10057,0,/boundary/53292,Albania
2025-10-29T00:00:00.000Z,10057,0,/boundary/53292,Albania
2024-10-01T00:00:00.000Z,250933,0,/boundary/192756,Algeria
2024-11-01T00:00:00.000Z,251691,0,/boundary/192756,Algeria
2024-12-01T00:00:00.000Z,251868,0,/boundary/192756,Algeria
2025-01-01T00:00:00.000Z,253497,0,/boundary/192756,Algeria
2025-02-01T00:00:00.000Z,255739,0,/boundary/192756,Algeria
2025-03-01T00:00:00.000Z,256314,0,/boundary/192756,Algeria
2025-04-01T00:00:00.000Z,256693,0,/boundary/192756,Algeria
2025-05-01T00:00:00.000Z,258029,0,/boundary/192756,Algeria
2025-06-01T00:00:00.000Z,258026,0,/boundary/192756,Algeria
2025-07-01T00:00:00.000Z,259207,0,/boundary/192756,Algeria
2025-08-01T00:00:00.000Z,259252,0,/boundary/192756,Algeria
2025-09-01T00:00:00.000Z,259299,0,/boundary/192756,Algeria
2025-10-01T00:00:00.000Z,259458,0,/boundary/192756,Algeria
2025-10-02T00:00:00.000Z,259580,0,/boundary/192756,Algeria
2025-10-03T00:00:00.000Z,259635,0,/boundary/192756,Algeria
2025-10-04T00:00:00.000Z,259635,0,/boundary/192756,Algeria
2025-10-05T00:00:00.000Z,259635,0,/boundary/192756,Algeria
2025-10-06T00:00:00.000Z,259635,0,/boundary/192756,Algeria
2025-10-07T00:00:00.000Z,259635,0,/boundary/192756,Algeria
2025-10-08T00:00:00.000Z,259635,0,/boundary/192756,Algeria
2025-10-09T00:00:00.000Z,259635,0,/boundary/192756,Algeria
2025-10-10T00:00:00.000Z,259636,0,/boundary/192756,Algeria
2025-10-11T00:00:00.000Z,259636,0,/boundary/192756,Algeria
2025-10-12T00:00:00.000Z,259636,0,/boundary/192756,Algeria
2025-10-13T00:00:00.000Z,259637,0,/boundary/192756,Algeria
2025-10-14T00:00:00.000Z,259637,0,/boundary/192756,Algeria
2025-10-15T00:00:00.000Z,259637,0,/boundary/192756,Algeria
2025-10-16T00:00:00.000Z,259637,0,/boundary/192756,Algeria
2025-10-17T00:00:00.000Z,259637,0,/boundary/192756,Algeria
2025-10-18T00:00:00.000Z,259637,0,/boundary/192756,Algeria
2025-10-19T00:00:00.000Z,259637,0,/boundary/192756,Algeria
2025-10-20T00:00:00.000Z,259641,0,/boundary/192756,Algeria
2025-10-21T00:00:00.000Z,259642,0,/boundary/192756,Algeria
2025-10-22T00:00:00.000Z,259642,0,/boundary/192756,Algeria
2025-10-23T00:00:00.000Z,259677,0,/boundary/192756,Algeria
2025-10-24T00:00:00.000Z,259690,0,/boundary/192756,Algeria
2025-10-25T00:00:00.000Z,259690,0,/boundary/192756,Algeria
2025-10-26T00:00:00.000Z,259690,0,/boundary/192756,Algeria
2025-10-27T00:00:00.000Z,259690,0,/boundary/192756,Algeria
2025-10-28T00:00:00.000Z,259690,0,/boundary/192756,Algeria
2025-10-29T00:00:00.000Z,259690,0,/boundary/192756,Algeria
2024-10-01T00:00:00.000Z,299,0,/boundary/9407,Andorra
2024-11-01T00:00:00.000Z,299,0,/boundary/9407,Andorra
2024-12-01T00:00:00.000Z,299,0,/boundary/9407,Andorra
2025-01-01T00:00:00.000Z,299,0,/boundary/9407,Andorra
2025-02-01T00:00:00.000Z,299,0,/boundary/9407,Andorra
2025-03-01T00:00:00.000Z,299,0,/boundary/9407,Andorra
2025-04-01T00:00:00.000Z,299,0,/boundary/9407,Andorra
2025-05-01T00:00:00.000Z,299,0,/boundary/9407,Andorra
2025-06-01T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-07-01T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-08-01T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-09-01T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-01T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-02T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-03T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-04T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-05T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-06T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-07T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-08T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-09T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-10T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-11T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-12T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-13T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-14T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-15T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-16T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-17T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-18T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-19T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-20T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-21T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-22T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-23T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-24T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-25T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-26T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-27T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-28T00:00:00.000Z,298,0,/boundary/9407,Andorra
2025-10-29T00:00:00.000Z,298,0,/boundary/9407,Andorra
2024-10-01T00:00:00.000Z,17896,0,/boundary/195267,Angola
2024-11-01T00:00:00.000Z,17896,0,/boundary/195267,Angola
2024-12-01T00:00:00.000Z,17924,0,/boundary/195267,Angola
2025-01-01T00:00:00.000Z,17924,0,/boundary/195267,Angola
2025-02-01T00:00:00.000Z,17924,0,/boundary/195267,Angola
2025-03-01T00:00:00.000Z,18041,0,/boundary/195267,Angola
2025-04-01T00:00:00.000Z,18062,0,/boundary/195267,Angola
2025-05-01T00:00:00.000Z,18062,0,/boundary/195267,Angola
2025-06-01T00:00:00.000Z,18062,0,/boundary/195267,Angola
2025-07-01T00:00:00.000Z,18081,0,/boundary/195267,Angola
2025-08-01T00:00:00.000Z,18081,0,/boundary/195267,Angola
2025-09-01T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-01T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-02T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-03T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-04T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-05T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-06T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-07T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-08T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-09T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-10T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-11T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-12T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-13T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-14T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-15T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-16T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-17T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-18T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-19T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-20T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-21T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-22T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-23T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-24T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-25T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-26T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-27T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-28T00:00:00.000Z,18086,0,/boundary/195267,Angola
2025-10-29T00:00:00.000Z,18086,0,/boundary/195267,Angola
2024-10-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2024-11-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2024-12-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-01-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-02-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-03-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-04-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-05-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-06-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-07-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-08-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-09-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-01T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-02T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-03T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-04T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-05T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-06T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-07T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-08T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-09T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-10T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-11T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-12T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-13T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-14T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-15T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-16T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-17T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-18T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-19T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-20T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-21T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-22T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-23T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-24T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-25T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-26T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-27T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-28T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2025-10-29T00:00:00.000Z,204,0,/boundary/536900,Antigua and Barbuda
2024-10-01T00:00:00.000Z,251769,0,/boundary/286393,Argentina
2024-11-01T00:00:00.000Z,252930,0,/boundary/286393,Argentina
2024-12-01T00:00:00.000Z,253303,0,/boundary/286393,Argentina
2025-01-01T00:00:00.000Z,254030,0,/boundary/286393,Argentina
2025-02-01T00:00:00.000Z,255152,0,/boundary/286393,Argentina
2025-03-01T00:00:00.000Z,255914,0,/boundary/286393,Argentina
2025-04-01T00:00:00.000Z,256330,0,/boundary/286393,Argentina
2025-05-01T00:00:00.000Z,257595,0,/boundary/286393,Argentina
2025-06-01T00:00:00.000Z,257709,0,/boundary/286393,Argentina
2025-07-01T00:00:00.000Z,257764,0,/boundary/286393,Argentina
2025-08-01T00:00:00.000Z,258010,0,/boundary/286393,Argentina
2025-09-01T00:00:00.000Z,260057,0,/boundary/286393,Argentina
2025-10-01T00:00:00.000Z,261227,0,/boundary/286393,Argentina
2025-10-02T00:00:00.000Z,261476,0,/boundary/286393,Argentina
2025-10-03T00:00:00.000Z,261476,0,/boundary/286393,Argentina
2025-10-04T00:00:00.000Z,261705,0,/boundary/286393,Argentina
2025-10-05T00:00:00.000Z,261706,0,/boundary/286393,Argentina
2025-10-06T00:00:00.000Z,261713,0,/boundary/286393,Argentina
2025-10-07T00:00:00.000Z,261771,0,/boundary/286393,Argentina
2025-10-08T00:00:00.000Z,261771,0,/boundary/286393,Argentina
2025-10-09T00:00:00.000Z,261771,0,/boundary/286393,Argentina
2025-10-10T00:00:00.000Z,262358,0,/boundary/286393,Argentina
2025-10-11T00:00:00.000Z,263040,0,/boundary/286393,Argentina
2025-10-12T00:00:00.000Z,263184,0,/boundary/286393,Argentina
2025-10-13T00:00:00.000Z,263235,0,/boundary/286393,Argentina
2025-10-14T00:00:00.000Z,263320,0,/boundary/286393,Argentina
2025-10-15T00:00:00.000Z,263320,0,/boundary/286393,Argentina
2025-10-16T00:00:00.000Z,263320,0,/boundary/286393,Argentina
2025-10-17T00:00:00.000Z,263320,0,/boundary/286393,Argentina
2025-10-18T00:00:00.000Z,263321,0,/boundary/286393,Argentina
2025-10-19T00:00:00.000Z,263318,0,/boundary/286393,Argentina
2025-10-20T00:00:00.000Z,263318,0,/boundary/286393,Argentina
2025-10-21T00:00:00.000Z,263318,0,/boundary/286393,Argentina
2025-10-22T00:00:00.000Z,263318,0,/boundary/286393,Argentina
2025-10-23T00:00:00.000Z,263325,0,/boundary/286393,Argentina
2025-10-24T00:00:00.000Z,263325,0,/boundary/286393,Argentina
2025-10-25T00:00:00.000Z,263325,0,/boundary/286393,Argentina
2025-10-26T00:00:00.000Z,263330,0,/boundary/286393,Argentina
2025-10-27T00:00:00.000Z,263343,0,/boundary/286393,Argentina
2025-10-28T00:00:00.000Z,263343,0,/boundary/286393,Argentina
2025-10-29T00:00:00.000Z,263343,0,/boundary/286393,Argentina
2024-10-01T00:00:00.000Z,24225,0,/boundary/364066,Armenia
2024-11-01T00:00:00.000Z,24225,0,/boundary/364066,Armenia
2024-12-01T00:00:00.000Z,24232,0,/boundary/364066,Armenia
2025-01-01T00:00:00.000Z,24234,0,/boundary/364066,Armenia
2025-02-01T00:00:00.000Z,24236,0,/boundary/364066,Armenia
2025-03-01T00:00:00.000Z,24236,0,/boundary/364066,Armenia
2025-04-01T00:00:00.000Z,24240,0,/boundary/364066,Armenia
2025-05-01T00:00:00.000Z,24298,0,/boundary/364066,Armenia
2025-06-01T00:00:00.000Z,24298,0,/boundary/364066,Armenia
2025-07-01T00:00:00.000Z,24299,0,/boundary/364066,Armenia
2025-08-01T00:00:00.000Z,24330,0,/boundary/364066,Armenia
2025-09-01T00:00:00.000Z,24336,0,/boundary/364066,Armenia
2025-10-01T00:00:00.000Z,24336,0,/boundary/364066,Armenia
2025-10-02T00:00:00.000Z,24336,0,/boundary/364066,Armenia
2025-10-03T00:00:00.000Z,24336,0,/boundary/364066,Armenia
2025-10-04T00:00:00.000Z,24336,0,/boundary/364066,Armenia
2025-10-05T00:00:00.000Z,24336,0,/boundary/364066,Armenia
2025-10-06T00:00:00.000Z,24336,0,/boundary/364066,Armenia
2025-10-07T00:00:00.000Z,24336,0,/boundary/364066,Armenia
2025-10-08T00:00:00.000Z,24336,0,/boundary/364066,Armenia
2025-10-09T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-10T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-11T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-12T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-13T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-14T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-15T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-16T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-17T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-18T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-19T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-20T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-21T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-22T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-23T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-24T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-25T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-26T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-27T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-28T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2025-10-29T00:00:00.000Z,24335,0,/boundary/364066,Armenia
2024-10-01T00:00:00.000Z,530511,0,/boundary/80500,Australia
2024-11-01T00:00:00.000Z,534014,0,/boundary/80500,Australia
2024-12-01T00:00:00.000Z,541120,0,/boundary/80500,Australia
2025-01-01T00:00:00.000Z,551354,0,/boundary/80500,Australia
2025-02-01T00:00:00.000Z,562678,0,/boundary/80500,Australia
2025-03-01T00:00:00.000Z,572266,0,/boundary/80500,Australia
2025-04-01T00:00:00.000Z,590635,0,/boundary/80500,Australia
2025-05-01T00:00:00.000Z,601074,0,/boundary/80500,Australia
2025-06-01T00:00:00.000Z,607051,0,/boundary/80500,Australia
2025-07-01T00:00:00.000Z,610724,0,/boundary/80500,Australia
2025-08-01T00:00:00.000Z,613288,0,/boundary/80500,Australia
2025-09-01T00:00:00.000Z,614340,0,/boundary/80500,Australia
2025-10-01T00:00:00.000Z,618013,0,/boundary/80500,Australia
2025-10-02T00:00:00.000Z,618131,0,/boundary/80500,Australia
2025-10-03T00:00:00.000Z,618418,0,/boundary/80500,Australia
2025-10-04T00:00:00.000Z,618418,0,/boundary/80500,Australia
2025-10-05T00:00:00.000Z,618419,0,/boundary/80500,Australia
2025-10-06T00:00:00.000Z,618425,0,/boundary/80500,Australia
2025-10-07T00:00:00.000Z,618426,0,/boundary/80500,Australia
2025-10-08T00:00:00.000Z,618450,0,/boundary/80500,Australia
2025-10-09T00:00:00.000Z,618740,0,/boundary/80500,Australia
2025-10-10T00:00:00.000Z,618995,0,/boundary/80500,Australia
2025-10-11T00:00:00.000Z,619004,0,/boundary/80500,Australia
2025-10-12T00:00:00.000Z,619035,0,/boundary/80500,Australia
2025-10-13T00:00:00.000Z,619038,0,/boundary/80500,Australia
2025-10-14T00:00:00.000Z,619103,0,/boundary/80500,Australia
2025-10-15T00:00:00.000Z,619157,0,/boundary/80500,Australia
2025-10-16T00:00:00.000Z,619195,0,/boundary/80500,Australia
2025-10-17T00:00:00.000Z,619195,0,/boundary/80500,Australia
2025-10-18T00:00:00.000Z,619196,0,/boundary/80500,Australia
2025-10-19T00:00:00.000Z,619212,0,/boundary/80500,Australia
