t,amount,length,labels.distribution.amount,labels.distribution.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2025-10-21T00:00:00.000Z,1792,7422.97751973918,935,2685755.88658718,857,4737221.63315198,/boundary/79510,Estonia
2024-10-01T00:00:00.000Z,58,821.878627896289,,,58,821878.627896289,/boundary/88210,Eswatini
2024-11-01T00:00:00.000Z,58,821.942577208094,,,58,821942.577208094,/boundary/88210,Eswatini
2024-12-01T00:00:00.000Z,58,821.962214230897,,,58,821962.214230897,/boundary/88210,Eswatini
2025-01-01T00:00:00.000Z,58,821.962214230897,,,58,821962.214230897,/boundary/88210,Eswatini
2025-02-01T00:00:00.000Z,58,821.962214230897,,,58,821962.214230897,/boundary/88210,Eswatini
2025-03-01T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-04-01T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-05-01T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-06-01T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-07-01T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-08-01T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-09-01T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-10-01T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-10-02T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-10-03T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-10-04T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-10-05T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-10-06T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-10-07T00:00:00.000Z,58,821.965592193547,,,58,821965.592193547,/boundary/88210,Eswatini
2025-10-08T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-09T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-10T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-11T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-12T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-13T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-14T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-15T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-16T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-17T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-18T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-19T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-20T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2025-10-21T00:00:00.000Z,58,822.700058866627,,,58,822700.058866627,/boundary/88210,Eswatini
2024-10-01T00:00:00.000Z,516,15898.8792437811,2,31446.3048783273,514,15867432.9389028,/boundary/192800,Ethiopia
2024-11-01T00:00:00.000Z,523,16002.9863814983,2,31446.3048783273,521,15971540.07662,/boundary/192800,Ethiopia
2024-12-01T00:00:00.000Z,523,16002.7884639167,2,31446.3048783273,521,15971342.1590384,/boundary/192800,Ethiopia
2025-01-01T00:00:00.000Z,523,16002.57401369,2,31446.3048783273,521,15971127.7088117,/boundary/192800,Ethiopia
2025-02-01T00:00:00.000Z,523,16002.57401369,2,31446.3048783273,521,15971127.7088117,/boundary/192800,Ethiopia
2025-03-01T00:00:00.000Z,523,16007.2315277182,2,31446.3048783273,521,15975785.2228399,/boundary/192800,Ethiopia
2025-04-01T00:00:00.000Z,524,16007.7526628423,2,31446.3048783273,522,15976306.3579639,/boundary/192800,Ethiopia
2025-05-01T00:00:00.000Z,620,16016.5012021097,2,31446.3048783273,618,15985054.8972314,/boundary/192800,Ethiopia
2025-06-01T00:00:00.000Z,675,16020.478063644,3,31480.2291150333,672,15988997.834529,/boundary/192800,Ethiopia
2025-07-01T00:00:00.000Z,675,16020.478063644,3,31480.2291150333,672,15988997.834529,/boundary/192800,Ethiopia
2025-08-01T00:00:00.000Z,675,16020.478063644,3,31480.2291150333,672,15988997.834529,/boundary/192800,Ethiopia
2025-09-01T00:00:00.000Z,675,16020.4780636437,3,31480.2291150333,672,15988997.8345286,/boundary/192800,Ethiopia
2025-10-01T00:00:00.000Z,1145,16521.9699994092,9,31839.4073350736,1136,16490130.5920741,/boundary/192800,Ethiopia
2025-10-02T00:00:00.000Z,1145,16521.9699994092,9,31839.4073350736,1136,16490130.5920741,/boundary/192800,Ethiopia
2025-10-03T00:00:00.000Z,1145,16521.9699994092,9,31839.4073350736,1136,16490130.5920741,/boundary/192800,Ethiopia
2025-10-04T00:00:00.000Z,1145,16521.9699994092,9,31839.4073350736,1136,16490130.5920741,/boundary/192800,Ethiopia
2025-10-05T00:00:00.000Z,1264,16569.045641712,9,31839.4073350736,1255,16537206.234377,/boundary/192800,Ethiopia
2025-10-06T00:00:00.000Z,1317,16623.9628782895,9,31839.4073350736,1308,16592123.4709544,/boundary/192800,Ethiopia
2025-10-07T00:00:00.000Z,1319,16628.5094615251,9,31839.4073350736,1310,16596670.05419,/boundary/192800,Ethiopia
2025-10-08T00:00:00.000Z,1421,16855.1508537253,9,31839.4073350736,1412,16823311.4463903,/boundary/192800,Ethiopia
2025-10-09T00:00:00.000Z,1440,16857.8227445164,9,31839.4073350736,1431,16825983.3371813,/boundary/192800,Ethiopia
2025-10-10T00:00:00.000Z,1490,17056.5158559579,9,31839.4073350736,1481,17024676.4486229,/boundary/192800,Ethiopia
2025-10-11T00:00:00.000Z,1531,17061.960741941,9,31839.4073350736,1522,17030121.3346059,/boundary/192800,Ethiopia
2025-10-12T00:00:00.000Z,1568,17070.4514924852,9,31839.4073350736,1559,17038612.0851502,/boundary/192800,Ethiopia
2025-10-13T00:00:00.000Z,1607,17103.5624846769,9,31839.4073350736,1598,17071723.0773419,/boundary/192800,Ethiopia
2025-10-14T00:00:00.000Z,1610,17210.5212817994,9,31839.4073350736,1601,17178681.8744644,/boundary/192800,Ethiopia
2025-10-15T00:00:00.000Z,1610,17210.5212817994,9,31839.4073350736,1601,17178681.8744644,/boundary/192800,Ethiopia
2025-10-16T00:00:00.000Z,1617,17258.8862631968,9,31839.4073350736,1608,17227046.8558618,/boundary/192800,Ethiopia
2025-10-17T00:00:00.000Z,1617,17258.8862631968,9,31839.4073350736,1608,17227046.8558618,/boundary/192800,Ethiopia
2025-10-18T00:00:00.000Z,1629,17333.975603303,9,31839.4073350736,1620,17302136.1959679,/boundary/192800,Ethiopia
2025-10-19T00:00:00.000Z,1629,17333.975603303,9,31839.4073350736,1620,17302136.1959679,/boundary/192800,Ethiopia
2025-10-20T00:00:00.000Z,1629,17333.975603303,9,31839.4073350736,1620,17302136.1959679,/boundary/192800,Ethiopia
2025-10-21T00:00:00.000Z,1629,17333.975603303,9,31839.4073350736,1620,17302136.1959679,/boundary/192800,Ethiopia
2024-10-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2024-11-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2024-12-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-01-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-02-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-03-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-04-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-05-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-06-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-07-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-08-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-09-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-01T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-02T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-03T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-04T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-05T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-06T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-07T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-08T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-09T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-10T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-11T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-12T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-13T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-14T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-15T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-16T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-17T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-18T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-19T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-20T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2025-10-21T00:00:00.000Z,3,9.41085253417851,3,9410.85253417851,,,/boundary/571802,Federated States of Micronesia
2024-10-01T00:00:00.000Z,20,338.447452411574,6,113961.899581089,14,224485.552830485,/boundary/571747,Fiji
2024-11-01T00:00:00.000Z,20,338.447452411574,6,113961.899581089,14,224485.552830485,/boundary/571747,Fiji
2024-12-01T00:00:00.000Z,20,338.447452411574,6,113961.899581089,14,224485.552830485,/boundary/571747,Fiji
2025-01-01T00:00:00.000Z,20,338.447452411574,6,113961.899581089,14,224485.552830485,/boundary/571747,Fiji
2025-02-01T00:00:00.000Z,20,338.447452411574,6,113961.899581089,14,224485.552830485,/boundary/571747,Fiji
2025-03-01T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-04-01T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-05-01T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-06-01T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-07-01T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-08-01T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-09-01T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-01T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-02T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-03T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-04T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-05T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-06T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-07T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-08T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-09T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-10T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-11T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-12T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-13T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-14T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-15T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-16T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-17T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-18T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-19T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-20T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2025-10-21T00:00:00.000Z,24,365.413450806147,10,140927.897975662,14,224485.552830485,/boundary/571747,Fiji
2024-10-01T00:00:00.000Z,2422,22897.6964721755,99,712332.262394114,2323,22185364.2097814,/boundary/54224,Finland
2024-11-01T00:00:00.000Z,2457,23066.6182205834,102,719551.801820367,2355,22347066.418763,/boundary/54224,Finland
2024-12-01T00:00:00.000Z,2468,23101.1861887613,102,719551.801820367,2366,22381634.3869409,/boundary/54224,Finland
2025-01-01T00:00:00.000Z,2538,23316.2468133376,101,719394.374328074,2437,22596852.4390096,/boundary/54224,Finland
2025-02-01T00:00:00.000Z,2605,23426.6392922699,104,719464.822450583,2501,22707174.4698194,/boundary/54224,Finland
2025-03-01T00:00:00.000Z,2608,23429.3858909718,104,719464.822450583,2504,22709921.0685212,/boundary/54224,Finland
2025-04-01T00:00:00.000Z,2632,23456.4494119684,104,719464.822450583,2528,22736984.5895178,/boundary/54224,Finland
2025-05-01T00:00:00.000Z,2660,23512.6642137582,105,719593.702329204,2555,22793070.511429,/boundary/54224,Finland
2025-06-01T00:00:00.000Z,2660,23512.6569475755,105,719593.702332067,2555,22793063.2452435,/boundary/54224,Finland
2025-07-01T00:00:00.000Z,2668,23532.0141999026,105,719642.549400507,2563,22812371.6505021,/boundary/54224,Finland
2025-08-01T00:00:00.000Z,2672,23552.569890508,106,731750.915920891,2566,22820818.9745871,/boundary/54224,Finland
2025-09-01T00:00:00.000Z,2679,23552.9351226486,109,732378.708778372,2570,22820556.4138702,/boundary/54224,Finland
2025-10-01T00:00:00.000Z,2682,23567.6208857847,110,732458.547509092,2572,22835162.3382756,/boundary/54224,Finland
2025-10-02T00:00:00.000Z,2682,23567.6208857847,110,732458.547509092,2572,22835162.3382756,/boundary/54224,Finland
2025-10-03T00:00:00.000Z,2682,23567.6208857847,110,732458.547509092,2572,22835162.3382756,/boundary/54224,Finland
2025-10-04T00:00:00.000Z,2682,23567.6208857849,110,732458.547509092,2572,22835162.3382758,/boundary/54224,Finland
2025-10-05T00:00:00.000Z,2682,23567.620885785,110,732458.547509092,2572,22835162.3382759,/boundary/54224,Finland
2025-10-06T00:00:00.000Z,2690,23570.2536266983,110,732458.547509092,2580,22837795.0791892,/boundary/54224,Finland
2025-10-07T00:00:00.000Z,2690,23570.2536266988,110,732458.547509092,2580,22837795.0791897,/boundary/54224,Finland
2025-10-08T00:00:00.000Z,2692,23729.3411156479,110,732458.547509092,2582,22996882.5681388,/boundary/54224,Finland
2025-10-09T00:00:00.000Z,2692,23729.3411156479,110,732458.547509092,2582,22996882.5681388,/boundary/54224,Finland
2025-10-10T00:00:00.000Z,2692,23729.3411156479,110,732458.547509092,2582,22996882.5681388,/boundary/54224,Finland
2025-10-11T00:00:00.000Z,2692,23729.3411156481,110,732458.547509092,2582,22996882.568139,/boundary/54224,Finland
2025-10-12T00:00:00.000Z,2689,23727.612104999,110,732458.547509092,2579,22995153.5574899,/boundary/54224,Finland
2025-10-13T00:00:00.000Z,2690,23744.243688121,110,732458.547509092,2580,23011785.140612,/boundary/54224,Finland
2025-10-14T00:00:00.000Z,2690,23744.243688121,110,732458.547509092,2580,23011785.140612,/boundary/54224,Finland
2025-10-15T00:00:00.000Z,2690,23744.243688121,110,732458.547509092,2580,23011785.140612,/boundary/54224,Finland
2025-10-16T00:00:00.000Z,2690,23744.2436881215,110,732458.547509092,2580,23011785.1406124,/boundary/54224,Finland
2025-10-17T00:00:00.000Z,2690,23744.2495906826,110,732458.547509092,2580,23011791.0431735,/boundary/54224,Finland
2025-10-18T00:00:00.000Z,2690,23744.2495906832,110,732458.547509092,2580,23011791.0431741,/boundary/54224,Finland
2025-10-19T00:00:00.000Z,2690,23744.2958337426,110,732458.547509092,2580,23011837.2862336,/boundary/54224,Finland
2025-10-20T00:00:00.000Z,2693,23806.473822196,110,732458.547509092,2583,23074015.2746869,/boundary/54224,Finland
2025-10-21T00:00:00.000Z,2694,23844.2888128594,110,732458.547509092,2584,23111830.2653504,/boundary/54224,Finland
2024-10-01T00:00:00.000Z,53315,95801.5295515653,14805,5029887.44617497,38510,90771642.1053904,/boundary/2202162,France
2024-11-01T00:00:00.000Z,53961,95899.5643326385,15266,5141094.21866775,38695,90758470.113971,/boundary/2202162,France
2024-12-01T00:00:00.000Z,54356,95932.3668289194,15541,5181328.75219421,38815,90751038.0767255,/boundary/2202162,France
2025-01-01T00:00:00.000Z,55055,96081.2322457028,16177,5399090.46658045,38878,90682141.7791228,/boundary/2202162,France
2025-02-01T00:00:00.000Z,55978,96498.1114552251,16849,5695019.25128844,39129,90803092.2039369,/boundary/2202162,France
2025-03-01T00:00:00.000Z,56409,96704.3675822531,17199,5932049.22895292,39210,90772318.3533005,/boundary/2202162,France
2025-04-01T00:00:00.000Z,57117,97180.3679950928,17858,6294455.34841097,39259,90885912.6466822,/boundary/2202162,France
2025-05-01T00:00:00.000Z,57564,97343.2561752144,18246,6569659.29373928,39318,90773596.8814754,/boundary/2202162,France
2025-06-01T00:00:00.000Z,58517,98055.3518081625,19185,7266012.12076283,39332,90789339.6873999,/boundary/2202162,France
2025-07-01T00:00:00.000Z,59287,98382.0169870862,19905,7560150.74405653,39382,90821866.24303,/boundary/2202162,France
2025-08-01T00:00:00.000Z,60913,98726.9994487944,21487,8019155.76964329,39426,90707843.6791514,/boundary/2202162,France
2025-09-01T00:00:00.000Z,61169,98871.9810185495,21748,8169828.15300546,39421,90702152.8655444,/boundary/2202162,France
2025-10-01T00:00:00.000Z,62057,99278.1023418292,22614,8560206.93527682,39443,90717895.4065526,/boundary/2202162,France
2025-10-02T00:00:00.000Z,62061,99278.5540016737,22618,8560658.59512076,39443,90717895.4065532,/boundary/2202162,France
2025-10-03T00:00:00.000Z,62083,99285.1388693439,22638,8566980.31572137,39445,90718158.5536228,/boundary/2202162,France
2025-10-04T00:00:00.000Z,62102,99256.6519398585,22650,8567908.952661,39452,90688742.9871978,/boundary/2202162,France
2025-10-05T00:00:00.000Z,62117,99261.1338125718,22665,8572389.93133273,39452,90688743.8812393,/boundary/2202162,France
2025-10-06T00:00:00.000Z,62126,99266.2271247919,22674,8577483.24355286,39452,90688743.8812393,/boundary/2202162,France
2025-10-07T00:00:00.000Z,62132,99267.14963672,22679,8578019.06517674,39453,90689130.5715435,/boundary/2202162,France
2025-10-08T00:00:00.000Z,62137,99268.5211635299,22684,8579390.59198667,39453,90689130.5715435,/boundary/2202162,France
2025-10-09T00:00:00.000Z,62141,99271.1486476493,22687,8581997.10882681,39454,90689151.5388228,/boundary/2202162,France
2025-10-10T00:00:00.000Z,62152,99272.5969664299,22698,8583445.42760698,39454,90689151.5388232,/boundary/2202162,France
2025-10-11T00:00:00.000Z,62133,99274.4768153392,22703,8583745.4031582,39430,90690731.4121813,/boundary/2202162,France
2025-10-12T00:00:00.000Z,62140,99278.7265271168,22709,8583864.05316671,39431,90694862.4739503,/boundary/2202162,France
2025-10-13T00:00:00.000Z,62206,99288.1839863883,22776,8602975.61361569,39430,90685208.3727729,/boundary/2202162,France
2025-10-14T00:00:00.000Z,62216,99288.9916514085,22786,8603779.86110705,39430,90685211.7903017,/boundary/2202162,France
2025-10-15T00:00:00.000Z,62218,99289.1248295285,22788,8603913.03922691,39430,90685211.7903019,/boundary/2202162,France
2025-10-16T00:00:00.000Z,62219,99296.403464725,22788,8603863.2334456,39431,90692540.2312797,/boundary/2202162,France
2025-10-17T00:00:00.000Z,62223,99296.4774360159,22792,8603937.20410146,39431,90692540.2319147,/boundary/2202162,France
2025-10-18T00:00:00.000Z,62228,99296.9219995445,22797,8604385.3624326,39431,90692536.6371122,/boundary/2202162,France
2025-10-19T00:00:00.000Z,62232,99302.7675903609,22800,8604435.55407887,39432,90698332.0362823,/boundary/2202162,France
2025-10-20T00:00:00.000Z,62232,99304.1352539782,22800,8604435.55408106,39432,90699699.6998974,/boundary/2202162,France
2025-10-21T00:00:00.000Z,62235,99304.3550477776,22803,8604646.08624323,39432,90699708.9615347,/boundary/2202162,France
2024-10-01T00:00:00.000Z,19,435.972047722932,,,19,435972.047722932,/boundary/192793,Gabon
2024-11-01T00:00:00.000Z,19,439.483991378187,,,19,439483.991378187,/boundary/192793,Gabon
2024-12-01T00:00:00.000Z,19,439.483991378187,,,19,439483.991378187,/boundary/192793,Gabon
2025-01-01T00:00:00.000Z,19,439.483991378187,,,19,439483.991378187,/boundary/192793,Gabon
2025-02-01T00:00:00.000Z,19,439.483991378187,,,19,439483.991378187,/boundary/192793,Gabon
2025-03-01T00:00:00.000Z,19,439.483991378213,,,19,439483.991378213,/boundary/192793,Gabon
2025-04-01T00:00:00.000Z,19,439.483991378213,,,19,439483.991378213,/boundary/192793,Gabon
2025-05-01T00:00:00.000Z,19,439.483991377816,,,19,439483.991377816,/boundary/192793,Gabon
2025-06-01T00:00:00.000Z,19,443.902880060801,,,19,443902.880060801,/boundary/192793,Gabon
2025-07-01T00:00:00.000Z,19,443.902880060801,,,19,443902.880060801,/boundary/192793,Gabon
2025-08-01T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-09-01T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-01T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-02T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-03T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-04T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-05T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-06T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-07T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-08T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-09T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-10T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-11T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-12T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-13T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-14T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-15T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-16T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-17T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-18T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-19T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-20T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2025-10-21T00:00:00.000Z,19,459.661867308502,,,19,459661.867308502,/boundary/192793,Gabon
2024-10-01T00:00:00.000Z,717,5034.04876587278,86,319606.190912436,631,4714442.57496034,/boundary/28699,Georgia
2024-11-01T00:00:00.000Z,718,5036.49089907056,87,321516.677161219,631,4714974.22190934,/boundary/28699,Georgia
2024-12-01T00:00:00.000Z,718,5036.51486212692,87,321529.548358296,631,4714985.31376862,/boundary/28699,Georgia
2025-01-01T00:00:00.000Z,717,5015.85905245348,87,321531.436254247,630,4694327.61619923,/boundary/28699,Georgia
2025-02-01T00:00:00.000Z,718,5015.33671458066,87,321531.436254247,631,4693805.27832641,/boundary/28699,Georgia
2025-03-01T00:00:00.000Z,718,5015.35209711789,87,321531.436254247,631,4693820.66086364,/boundary/28699,Georgia
2025-04-01T00:00:00.000Z,719,5016.53048055156,87,321540.884345279,632,4694989.59620628,/boundary/28699,Georgia
2025-05-01T00:00:00.000Z,717,5099.09375923244,84,330664.922104436,633,4768428.837128,/boundary/28699,Georgia
2025-06-01T00:00:00.000Z,717,5107.67389524199,85,333746.573474491,632,4773927.3217675,/boundary/28699,Georgia
2025-07-01T00:00:00.000Z,717,5107.93608806067,85,333746.854097255,632,4774189.23396341,/boundary/28699,Georgia
2025-08-01T00:00:00.000Z,717,5107.93635299257,85,333746.854098494,632,4774189.49889407,/boundary/28699,Georgia
2025-09-01T00:00:00.000Z,714,5145.04664394426,85,339561.935444454,629,4805484.7084998,/boundary/28699,Georgia
