t,amount,length,labels.distribution.amount,labels.distribution.length,labels.generation.amount,labels.generation.length,labels.industrial.amount,labels.industrial.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2025-10-25T00:00:00.000Z,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,1,528.254097777471,/boundary/1656678,South Sudan
2025-10-26T00:00:00.000Z,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,1,528.254097777471,/boundary/1656678,South Sudan
2025-10-27T00:00:00.000Z,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,1,528.254097777471,/boundary/1656678,South Sudan
2025-10-28T00:00:00.000Z,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,1,528.254097777471,/boundary/1656678,South Sudan
2025-10-29T00:00:00.000Z,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,1,528.254097777471,/boundary/1656678,South Sudan
2025-10-30T00:00:00.000Z,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,6,1443.08159134786,1,528.254097777471,/boundary/1656678,South Sudan
2024-10-01T00:00:00.000Z,9732,1159564.50286889,9732,1159564.50286889,9732,1159564.50286889,9732,1159564.50286889,2677,819501.569906389,/boundary/1311341,Spain
2024-11-01T00:00:00.000Z,9785,1161858.68518839,9785,1161858.68518839,9785,1161858.68518839,9785,1161858.68518839,2691,822688.112550589,/boundary/1311341,Spain
2024-12-01T00:00:00.000Z,9854,1165601.96891013,9854,1165601.96891013,9854,1165601.96891013,9854,1165601.96891013,2694,823361.99911133,/boundary/1311341,Spain
2025-01-01T00:00:00.000Z,10008,1169984.14359381,10008,1169984.14359381,10008,1169984.14359381,10008,1169984.14359381,2697,823447.053184691,/boundary/1311341,Spain
2025-02-01T00:00:00.000Z,10070,1173265.67993231,10070,1173265.67993231,10070,1173265.67993231,10070,1173265.67993231,2715,826627.473760004,/boundary/1311341,Spain
2025-03-01T00:00:00.000Z,10147,1178680.88376898,10147,1178680.88376898,10147,1178680.88376898,10147,1178680.88376898,2728,830057.901201466,/boundary/1311341,Spain
2025-04-01T00:00:00.000Z,10265,1183248.99667394,10265,1183248.99667394,10265,1183248.99667394,10265,1183248.99667394,2732,831183.485615278,/boundary/1311341,Spain
2025-05-01T00:00:00.000Z,10327,1186716.94869023,10327,1186716.94869023,10327,1186716.94869023,10327,1186716.94869023,2742,832567.988044798,/boundary/1311341,Spain
2025-06-01T00:00:00.000Z,10427,1191486.00171855,10427,1191486.00171855,10427,1191486.00171855,10427,1191486.00171855,2761,838181.610016179,/boundary/1311341,Spain
2025-07-01T00:00:00.000Z,10491,1194751.33821678,10491,1194751.33821678,10491,1194751.33821678,10491,1194751.33821678,2767,839983.714046937,/boundary/1311341,Spain
2025-08-01T00:00:00.000Z,10568,1197871.90553949,10568,1197871.90553949,10568,1197871.90553949,10568,1197871.90553949,2769,840653.850995118,/boundary/1311341,Spain
2025-09-01T00:00:00.000Z,10624,1200224.73625755,10624,1200224.73625755,10624,1200224.73625755,10624,1200224.73625755,2777,842221.364785395,/boundary/1311341,Spain
2025-10-01T00:00:00.000Z,10689,1204100.16180796,10689,1204100.16180796,10689,1204100.16180796,10689,1204100.16180796,2790,844619.549720781,/boundary/1311341,Spain
2025-10-02T00:00:00.000Z,10690,1204278.21673618,10690,1204278.21673618,10690,1204278.21673618,10690,1204278.21673618,2790,844619.549720781,/boundary/1311341,Spain
2025-10-03T00:00:00.000Z,10690,1204237.53355783,10690,1204237.53355783,10690,1204237.53355783,10690,1204237.53355783,2790,844588.445178275,/boundary/1311341,Spain
2025-10-04T00:00:00.000Z,10694,1204558.8344873,10694,1204558.8344873,10694,1204558.8344873,10694,1204558.8344873,2792,844877.060070988,/boundary/1311341,Spain
2025-10-05T00:00:00.000Z,10694,1204559.86241837,10694,1204559.86241837,10694,1204559.86241837,10694,1204559.86241837,2792,844877.060070988,/boundary/1311341,Spain
2025-10-06T00:00:00.000Z,10695,1204882.23579751,10695,1204882.23579751,10695,1204882.23579751,10695,1204882.23579751,2792,844877.060071093,/boundary/1311341,Spain
2025-10-07T00:00:00.000Z,10696,1204921.35698535,10696,1204921.35698535,10696,1204921.35698535,10696,1204921.35698535,2792,844899.199796918,/boundary/1311341,Spain
2025-10-08T00:00:00.000Z,10700,1205699.33718479,10700,1205699.33718479,10700,1205699.33718479,10700,1205699.33718479,2795,845713.64515297,/boundary/1311341,Spain
2025-10-09T00:00:00.000Z,10702,1205894.22081081,10702,1205894.22081081,10702,1205894.22081081,10702,1205894.22081081,2795,845713.64515297,/boundary/1311341,Spain
2025-10-10T00:00:00.000Z,10703,1205988.85642539,10703,1205988.85642539,10703,1205988.85642539,10703,1205988.85642539,2795,845713.64515297,/boundary/1311341,Spain
2025-10-11T00:00:00.000Z,10704,1206000.05046977,10704,1206000.05046977,10704,1206000.05046977,10704,1206000.05046977,2795,845713.64515297,/boundary/1311341,Spain
2025-10-12T00:00:00.000Z,10706,1206051.08892186,10706,1206051.08892186,10706,1206051.08892186,10706,1206051.08892186,2795,845733.129861943,/boundary/1311341,Spain
2025-10-13T00:00:00.000Z,10707,1206067.73621067,10707,1206067.73621067,10707,1206067.73621067,10707,1206067.73621067,2795,845733.129861943,/boundary/1311341,Spain
2025-10-14T00:00:00.000Z,10708,1206083.79253467,10708,1206083.79253467,10708,1206083.79253467,10708,1206083.79253467,2795,845733.129861943,/boundary/1311341,Spain
2025-10-15T00:00:00.000Z,10708,1206084.39624007,10708,1206084.39624007,10708,1206084.39624007,10708,1206084.39624007,2795,845733.733567341,/boundary/1311341,Spain
2025-10-16T00:00:00.000Z,10711,1206139.29973147,10711,1206139.29973147,10711,1206139.29973147,10711,1206139.29973147,2795,845733.733567341,/boundary/1311341,Spain
2025-10-17T00:00:00.000Z,10713,1206181.75704955,10713,1206181.75704955,10713,1206181.75704955,10713,1206181.75704955,2795,845745.023104385,/boundary/1311341,Spain
2025-10-18T00:00:00.000Z,10713,1206181.75704955,10713,1206181.75704955,10713,1206181.75704955,10713,1206181.75704955,2795,845745.023104385,/boundary/1311341,Spain
2025-10-19T00:00:00.000Z,10713,1206197.03830139,10713,1206197.03830139,10713,1206197.03830139,10713,1206197.03830139,2795,845760.304356222,/boundary/1311341,Spain
2025-10-20T00:00:00.000Z,10714,1206283.44393405,10714,1206283.44393405,10714,1206283.44393405,10714,1206283.44393405,2795,845808.763871882,/boundary/1311341,Spain
2025-10-21T00:00:00.000Z,10714,1206283.44393405,10714,1206283.44393405,10714,1206283.44393405,10714,1206283.44393405,2795,845808.763871882,/boundary/1311341,Spain
2025-10-22T00:00:00.000Z,10715,1206316.08685006,10715,1206316.08685006,10715,1206316.08685006,10715,1206316.08685006,2798,845856.578525073,/boundary/1311341,Spain
2025-10-23T00:00:00.000Z,10716,1206337.70153427,10716,1206337.70153427,10716,1206337.70153427,10716,1206337.70153427,2799,845878.193209282,/boundary/1311341,Spain
2025-10-24T00:00:00.000Z,10715,1206319.62468741,10715,1206319.62468741,10715,1206319.62468741,10715,1206319.62468741,2799,845878.193209282,/boundary/1311341,Spain
2025-10-25T00:00:00.000Z,10717,1206356.27775813,10717,1206356.27775813,10717,1206356.27775813,10717,1206356.27775813,2805,846524.533227966,/boundary/1311341,Spain
2025-10-26T00:00:00.000Z,10718,1206416.45733946,10718,1206416.45733946,10718,1206416.45733946,10718,1206416.45733946,2807,846614.409567313,/boundary/1311341,Spain
2025-10-27T00:00:00.000Z,10722,1206895.36475866,10722,1206895.36475866,10722,1206895.36475866,10722,1206895.36475866,2812,847198.370638142,/boundary/1311341,Spain
2025-10-28T00:00:00.000Z,10727,1206970.37743463,10727,1206970.37743463,10727,1206970.37743463,10727,1206970.37743463,2817,847273.383314114,/boundary/1311341,Spain
2025-10-29T00:00:00.000Z,10727,1206970.37743463,10727,1206970.37743463,10727,1206970.37743463,10727,1206970.37743463,2818,847300.730921917,/boundary/1311341,Spain
2025-10-30T00:00:00.000Z,10732,1207066.65812165,10732,1207066.65812165,10732,1207066.65812165,10732,1207066.65812165,2824,847404.342692202,/boundary/1311341,Spain
2024-10-01T00:00:00.000Z,104,36525.0533114965,104,36525.0533114965,104,36525.0533114965,104,36525.0533114965,51,23198.0696750748,/boundary/536807,Sri Lanka
2024-11-01T00:00:00.000Z,104,36525.0533114965,104,36525.0533114965,104,36525.0533114965,104,36525.0533114965,51,23198.0696750748,/boundary/536807,Sri Lanka
2024-12-01T00:00:00.000Z,105,36680.5815266038,105,36680.5815266038,105,36680.5815266038,105,36680.5815266038,51,23198.0696750748,/boundary/536807,Sri Lanka
2025-01-01T00:00:00.000Z,105,36680.5815266038,105,36680.5815266038,105,36680.5815266038,105,36680.5815266038,51,23198.0696750748,/boundary/536807,Sri Lanka
2025-02-01T00:00:00.000Z,109,37588.5407931151,109,37588.5407931151,109,37588.5407931151,109,37588.5407931151,54,24381.1151686816,/boundary/536807,Sri Lanka
2025-03-01T00:00:00.000Z,109,37849.586798166,109,37849.586798166,109,37849.586798166,109,37849.586798166,54,24642.1611737325,/boundary/536807,Sri Lanka
2025-04-01T00:00:00.000Z,109,37849.586798166,109,37849.586798166,109,37849.586798166,109,37849.586798166,54,24642.1611737325,/boundary/536807,Sri Lanka
2025-05-01T00:00:00.000Z,109,37849.586798166,109,37849.586798166,109,37849.586798166,109,37849.586798166,54,24642.1611737325,/boundary/536807,Sri Lanka
2025-06-01T00:00:00.000Z,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,56,25986.2302872207,/boundary/536807,Sri Lanka
2025-07-01T00:00:00.000Z,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,56,25986.2302872207,/boundary/536807,Sri Lanka
2025-08-01T00:00:00.000Z,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,56,25986.2302872207,/boundary/536807,Sri Lanka
2025-09-01T00:00:00.000Z,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,56,25986.2302872207,/boundary/536807,Sri Lanka
2025-10-01T00:00:00.000Z,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,56,25986.2302872207,/boundary/536807,Sri Lanka
2025-10-02T00:00:00.000Z,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,56,25986.2302872207,/boundary/536807,Sri Lanka
2025-10-03T00:00:00.000Z,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,56,25986.2302872207,/boundary/536807,Sri Lanka
2025-10-04T00:00:00.000Z,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,117,41385.1642252126,56,25986.2302872207,/boundary/536807,Sri Lanka
2025-10-05T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-06T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-07T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-08T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-09T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-10T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-11T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-12T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-13T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-14T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-15T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-16T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-17T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-18T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-19T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-20T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-21T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-22T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-23T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-24T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-25T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-26T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-27T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-28T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-29T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2025-10-30T00:00:00.000Z,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,118,41765.6599571118,58,26699.1746933052,/boundary/536807,Sri Lanka
2024-10-01T00:00:00.000Z,80,46917.9833339036,80,46917.9833339036,80,46917.9833339036,80,46917.9833339036,62,41869.9497844314,/boundary/192789,Sudan
2024-11-01T00:00:00.000Z,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,65,43682.0559340821,/boundary/192789,Sudan
2024-12-01T00:00:00.000Z,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,65,43682.0559340821,/boundary/192789,Sudan
2025-01-01T00:00:00.000Z,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,65,43682.0559340821,/boundary/192789,Sudan
2025-02-01T00:00:00.000Z,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,65,43682.0559340821,/boundary/192789,Sudan
2025-03-01T00:00:00.000Z,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,65,43682.0559340821,/boundary/192789,Sudan
2025-04-01T00:00:00.000Z,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,65,43682.0559340821,/boundary/192789,Sudan
2025-05-01T00:00:00.000Z,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,65,43682.0559340821,/boundary/192789,Sudan
2025-06-01T00:00:00.000Z,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,83,47718.7116041813,65,43682.0559340821,/boundary/192789,Sudan
2025-07-01T00:00:00.000Z,84,47984.5521591034,84,47984.5521591034,84,47984.5521591034,84,47984.5521591034,65,43682.0559340821,/boundary/192789,Sudan
2025-08-01T00:00:00.000Z,84,47984.5521591034,84,47984.5521591034,84,47984.5521591034,84,47984.5521591034,65,43682.0559340821,/boundary/192789,Sudan
2025-09-01T00:00:00.000Z,84,47984.5521591034,84,47984.5521591034,84,47984.5521591034,84,47984.5521591034,65,43682.0559340821,/boundary/192789,Sudan
2025-10-01T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-02T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-03T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-04T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-05T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-06T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-07T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-08T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-09T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-10T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-11T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-12T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-13T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-14T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-15T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-16T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-17T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-18T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-19T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-20T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-21T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-22T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-23T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-24T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-25T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-26T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-27T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-28T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-29T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2025-10-30T00:00:00.000Z,87,48794.605009913,87,48794.605009913,87,48794.605009913,87,48794.605009913,65,43682.0559340821,/boundary/192789,Sudan
2024-10-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2024-11-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2024-12-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-01-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-02-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-03-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-04-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-05-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-06-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-07-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-08-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-09-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-10-01T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-10-02T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-10-03T00:00:00.000Z,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,11,2088.84226758862,,,/boundary/287082,Suriname
2025-10-04T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-05T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-06T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-07T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-08T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-09T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-10T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-11T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-12T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-13T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-14T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-15T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-16T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-17T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-18T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-19T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-20T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-21T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-22T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-23T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-24T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-25T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-26T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-27T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-28T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-29T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2025-10-30T00:00:00.000Z,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,12,2149.41888473857,,,/boundary/287082,Suriname
2024-10-01T00:00:00.000Z,3458,466084.918266506,3458,466084.918266506,3458,466084.918266506,3458,466084.918266506,713,271195.258475468,/boundary/52822,Sweden
2024-11-01T00:00:00.000Z,3472,466726.851669046,3472,466726.851669046,3472,466726.851669046,3472,466726.851669046,713,270840.427778607,/boundary/52822,Sweden
